"genos","g","g.1","g.2","g.3","g.4","g.5","g.6","g.7","g.8","g.9","g.10","g.11","g.12","g.13","g.14","g.15","g.16","g.17","g.18","g.19","g.20","g.21","g.22","g.23","g.24","g.25","g.26","g.27","g.28","g.29","g.30","g.31","g.32","g.33","g.34","g.35","g.36","g.37","g.38","g.39","g.40","g.41","g.42","g.43","g.44","g.45","g.46","g.47","g.48","g.49","g.50","g.51","g.52","g.53","g.54","g.55","g.56","g.57","g.58","g.59","g.60","g.61","g.62","g.63","g.64","g.65","g.66","g.67","g.68","g.69","g.70","g.71","g.72","g.73","g.74","g.75","g.76","g.77","g.78","g.79","g.80","g.81","g.82","g.83","g.84","g.85","g.86","g.87","g.88","g.89","g.90","g.91","g.92","g.93","g.94","g.95","g.96","g.97","g.98","g.99","g.100","g.101","g.102","g.103","g.104","g.105","g.106","g.107","g.108","g.109","g.110","g.111","g.112","g.113","g.114","g.115","g.116","g.117","g.118","g.119","g.120","g.121","g.122","g.123","g.124","g.125","g.126","g.127","g.128","g.129","g.130","g.131","g.132","g.133","g.134","g.135","g.136","g.137","g.138","g.139","g.140","g.141","g.142","g.143","g.144","g.145","g.146","g.147","g.148"
"g.91",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.872225394133168,0.879236772755066,0.122460540600023,0.122460540600023,0.00567453893112595,0.0783378183550649,0.129077726424124,0.0713235838164169,0.168134629998327,0.129742304003817,0.0904566065223644,0.0637862254852032,0.0895622926405106,0.00477250763210765,0.0223206031710384,0.0203149236249556,0.0186271594513452,0.0202255779078614,0.0155150281598825,0.00442025064500666,0.0614765681992989,0.0079855709652059,0.0340999552551576,0.04806145649665,0.00298824750982861,0.0277233107480982,0.0238943293982079,0.00690118927560363,0.0435589265903614,0.0443860475417621,0.0510757463711761,0.0621027173670583,0.0399584539088111,0.0610368594881089,0.0381080154211707,0.0584929075667311,0.0496061903937439,0.0172415132093688,0.009125066555477,0.00537011037820282,0.000243941971369231,0.0125870210261278,0.00645940546531855,0.000890258014155385,0.000436334022853614,0.000436334022853614,0.0022909073442313,0.0022909073442313,0.000256172474900028,0.010737084098144,0.0166186499847451,0.0166186499847451,0.0166186499847451,0.0150563935424753,2.16863422890606e-05,0.0718382058616541,0.0269337418273482
"g.92",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.966087076379635,0.170779140302027,0.170779140302027,0.0107607922123038,0.0754076310221868,0.126615481128705,0.211414903686895,0.187057190967085,0.127267373443064,0.0841375200331645,0.0625689303080104,0.0828494977693624,0.000328834879950141,0.0118437998847515,0.00944533646566491,0.00405104658396243,0.0123475491938957,0.00101559927828647,0.00811567988122521,0.0147750123721848,0.0100691565246715,0.0286658288746389,0.0180967007274158,0.0333950697018338,0.0096117041434803,0.0273620630755442,0.000312110714971583,0.031241776463319,0.0690356255028294,0.0487545886450516,0.0609175912707043,0.0627200698194164,0.0890378953745667,0.0773610471346788,0.0932038238655257,0.0486582068808897,0.042236558195958,0.0325493669401441,0.0252673246858638,0.0125161686209759,0.0198976424488457,0.0857622537387131,0.0208692328447433,0.000535042545321506,0.000535042545321506,0.0112894492446216,0.0112894492446216,0.0341220563863339,0.013076636868034,0.0102866776580294,0.0102866776580294,0.0102866776580294,0.00425121300892364,0.0141960283217831,0.0704670505691231,0.0113645567661761
"g.93",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.117882571588783,0.117882571588783,0.00756997908073127,0.074664223194643,0.122394489254565,0.124439631672013,0.170825250993271,0.123024635400482,0.0787653190608566,0.0604821386369771,0.0777372734269075,0.00107224103999183,0.0146520561265107,0.00413268984035359,0.00483949445183339,0.00532231947825762,0.00163821035874365,0.00240013923490575,0.010013109004363,0.00011408894807657,0.0125575275653916,0.014915662346402,0.033612029793705,0.0202542054482773,0.0248770303911554,0.00131383004311479,0.0368095309628986,0.0667328765339265,0.0640930104048608,0.0588859465909652,0.0606282307966599,0.0860674297491753,0.074780268195464,0.0900943753123803,0.0470330924678178,0.040826255017014,0.0391719095178756,0.0338881949859341,0.0297467963110069,0.0262906217972201,0.0829010694573998,0.0449567880547329,0.00392215762190067,0.00392215762190067,0.0201049409911846,0.0201049409911846,0.00935492317294312,0.0483862036364251,0.0204425754392186,0.0204425754392186,0.0204425754392186,0.0115657894228363,0.0318196723397013,0.068116498722383,0.0416557580598382
"g.94",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.999078692948813,0.0029434062834117,0.0176702014823518,0.0215650282046922,0.00223391618247904,0.000534505573993557,0.0216767734606634,0.0207621180882936,0.0106244530730512,0.0216767734606634,0.0387662951934511,0.002212806827101,0.00309555067141356,0.00158348760079313,0.000690722206348096,3.43170945051711e-05,0.0102244850424891,0.000116086182750622,0.000521886558171783,0.00634628183218282,0.000281219012159266,0.06334461511204,0.0146722854282393,0.0811038083659936,0.0202324192018637,0.00190472333653606,2.31708282082728e-05,0.00164332318473793,0.000724587495659817,0.000762343622502519,0.00105031390164179,0.000745488643046295,1.69163106748589e-06,0.00820610999318702,0.021791730445548,2.80507137446711e-05,0.0115085861022366,0.00771743360217164,0.00998432986442145,0.000715186044600063,0.0446429964321587,0.0419442879218551,0.0419442879218551,1.05180708344919e-06,1.05180708344919e-06,0.00718167692275082,0.00981991505499112,0.0159900240690906,0.0159900240690906,0.0159900240690906,0.0105112055131773,6.77093591346437e-05,0.0119570795333704,0.0105631964269169
"g.95",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0029434062834117,0.0176702014823518,0.0215650282046922,0.00223391618247904,0.000534505573993557,0.0216767734606634,0.0207621180882936,0.0106244530730512,0.0216767734606634,0.0387662951934511,0.002212806827101,0.00309555067141356,0.00158348760079313,0.000690722206348096,3.43170945051711e-05,0.0102244850424891,0.000116086182750622,0.000521886558171783,0.00634628183218282,0.000281219012159266,0.06334461511204,0.0146722854282393,0.0811038083659936,0.0202324192018637,0.00190472333653606,2.31708282082728e-05,0.00164332318473793,0.000724587495659817,0.000762343622502519,0.00105031390164179,0.000745488643046295,1.69163106748589e-06,0.00820610999318702,0.021791730445548,2.80507137446711e-05,0.0115085861022366,0.00771743360217164,0.00998432986442145,0.000715186044600063,0.0446429964321587,0.0419442879218551,0.0419442879218551,1.05180708344919e-06,1.05180708344919e-06,0.00718167692275082,0.00981991505499112,0.0159900240690906,0.0159900240690906,0.0159900240690906,0.0105112055131773,6.77093591346437e-05,0.0119570795333704,0.0105631964269169
"g.96",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.162251806027586,0.147837293669699,0.149274722567407,0.177608339040009,0.199008959112146,0.190663311113296,0.0978550537664144,0.199008959112146,0.000619504464641246,0.0231999067106442,0.00400205232492769,0.0167160162210049,0.0106993658437019,0.0111945395792319,0.0166709161188799,0.0218441757310821,0.00136926711788351,0.0356586604330158,0.0216476684187179,0.0145969284184012,0.049007017593182,0.00404936229204461,0.0803900611358892,0.00623474079042713,0.0131367969116587,0.0281960445803594,0.0195699063431993,0.00486751813241388,0.0103001111403273,0.0118171076453628,0.00195138429975287,0.0457761195638076,0.0105249764555857,0.0115775518279566,0.017138020647514,0.00655310403406326,0.00015411710661892,0.00380698271712016,0.00135396015885858,0.0135830196451118,0.0135830196451118,0.0125324304194675,0.0125324304194675,0.0290700796430263,0.00451819869882197,0.0237944354419477,0.0237944354419477,0.0237944354419477,0.0582366353992124,0.014786001094469,0.0174169263082131,0.0346833263647608
"g.97",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.818629200559937,0.118454893633941,0.0759565651442663,0.814430624420643,0.850118521608958,0.602793439148583,0.814430624420643,0.0290915360795569,0.00786937055066958,0.0123800564312092,0.0120021878013082,0.00824458715387489,0.0135963321805063,0.00973545413212624,0.0341344540849502,0.0307788224547856,0.010038947725334,0.0164233470757962,0.00785228438970994,0.0294524784135235,0.0192114886491826,0.0159460546099272,0.000168933511946635,0.0128092999994668,0.000788471877971772,0.00937175106169171,0.00950919830463702,0.000411617428439605,0.0117129042260908,0.000169482694732026,0.00731992612600077,0.00246278926336959,0.000643471240335496,0.0102751563726322,0.0125369105288881,0.000212738253919259,0.0129813628753967,0.0117893635767826,0.0140892735696378,0.0140892735696378,0.0167013066212307,0.0167013066212307,0.0108957459385975,0.0252596899173571,0.0401613097513567,0.0401613097513567,0.0401613097513567,0.00938542493194538,0.000163571051151641,0.0106752432629325,0.0150505940470573
"g.98",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0931287054091971,0.092677205153303,0.918737317887556,0.958333818326726,0.49386860031621,0.911180856387335,0.0426798900908788,0.00620919161580018,0.0164315328001123,0.00549436254527854,0.00558451173480464,0.00599942564320617,0.00230214058790884,0.041638753016995,0.0375436423482057,0.0134312785451352,0.0201567742160056,2.00502198516834e-05,0.0153340402449313,0.0137896835920513,0.0158555246173788,0.000793729365900559,0.00317025744828763,0.00315825962816056,0.00180209861868001,0.0116265765481973,0.00257532866467122,0.0143251742800526,0.00152404942752384,0.00896479626746203,2.70361494600954e-06,0.00186356757073035,0.012564548496783,0.0153338476326005,1.07727276704504e-06,0.0158774556088729,0.000568461125575538,0.00878986387354667,0.00878986387354667,0.0203938621983152,0.0203938621983152,0.00513240925008901,0.00713111335778472,0.0244994411750152,0.0244994411750152,0.0244994411750152,0.0114750068639554,0.00275728723333699,0.0130544839539263,0.00971251926481316
"g.99",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.641081302133281,0.0824685483095859,0.0877394366528579,0.0248183914091796,0.0853863176774272,0.0740972357067432,0.257806554417864,0.297721134734837,0.167008884168334,0.182958153901004,0.169536679745218,0.145318674009199,0.175380916037403,0.260167649892293,0.167736800260972,0.152629658999967,0.0673026065426408,0.000246988665956854,0.0294442205556403,0.175312484723609,2.26754349633779e-05,0.0165255038124444,0.000407881352357336,1.4837440521585e-07,0.0164229208637305,0.0157725362996336,0.0210475582478188,0.00279276305968694,0.0105330352526426,0.00317202959829462,0.00213156153989255,0.0108682546913735,0.000191717717057921,9.88531831672541e-05,2.06502927907146e-05,0.000940562589643218,0.0230509285945762,0.0230509285945762,0.00156700826201463,0.00156700826201463,0.0324239235654851,0.00337164973493309,0.0228009359332104,0.0228009359332104,0.0228009359332104,0.0026728725099403,0.00833043660602393,0.0051788790427622,0.0295470821882829
"g.100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0931542505581431,0.0892495456518318,0.0457903846035953,0.0931542505581431,0.0487257354988347,0.1376108024845,0.11240408283164,0.193345997397878,0.178480794296382,0.134878729607824,0.134534626583315,0.189660198451125,0.158142686802508,0.114154531532869,0.147186093971781,0.0241712045000845,0.00488507126031218,0.0087104808576869,0.0979551899789179,0.00986860847331214,0.0505207070503834,0.0262155717994226,0.044582446809885,0.0459009416286476,0.065154299353042,0.0566106698362634,0.0182548923535583,0.0355917167974092,0.0057880714833263,0.00243059385159976,0.00396173482358957,0.00230699166578091,0.0124709707780523,0.00670516236977527,0.0114928824115449,0.000681932316349683,0.000681932316349683,0.00981936493709532,0.00981936493709532,0.000428939928184781,0.00322040870430311,0.00490372317683467,0.00490372317683467,0.00490372317683467,0.00388059975416955,0.00230884638827654,0.00210203004221905,0.00455612277210564
"g.101",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.957100841464576,0.49133546453357,0.898833629332718,0.0578139984912989,0.0311493141697229,0.0400390534741232,0.0604964823154183,0.0533503820172366,0.0458905927360626,0.041188899089016,0.0418528532049181,0.0377366449609457,0.0393158673830741,0.0417429850380156,7.80957750269593e-06,0.036109676253254,0.0251194363811966,0.0231145125968872,0.0105777398100664,0.00839054781742565,0.00142819861373862,0.00135525894636742,0.000218007034501029,0.00316962451632439,0.000159126242099243,0.00394857904924517,0.00901172558396006,0.0162064109747361,0.00207148184489679,0.0126298658711171,0.015413645576347,1.28287614887383e-06,0.0159600825098226,0.0144938233700163,0.00587048445631282,0.00587048445631282,0.0204995158358112,0.0204995158358112,0.00155062820371353,0.00467238561327333,0.0243539689765605,0.0243539689765605,0.0243539689765605,0.0114523840170784,0.00037321480475366,0.0131223647637874,0.00330083832263852
"g.102",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.512867118693082,0.957100841464576,0.0270390392809454,0.00248580150275477,0.0157681057433231,0.00399232265380744,0.00413616547402929,0.00690793193809714,0.00147483486188965,0.0401004036220506,0.0361568829444011,0.0122001611453505,0.0184762252067531,3.13206876492238e-05,0.0345981705300426,0.0130104100701687,0.0249844761536652,0.0140264464920309,0.000639807256041502,0.0177180762144683,0.0108727833930622,0.011192521875589,0.0158675215876234,0.013789668071745,0.0166099353653161,0.00862760131379311,0.00749723503799837,0.0176773450047794,0.0120952314343023,0.0147604851977897,0.01057721511717,0.0152837666128279,0.0138797780670693,0.0194925844414225,0.0194925844414225,0.019634721457143,0.019634721457143,0.000103606816947482,0.0299914842740692,0.0243596040246261,0.0243596040246261,0.0243596040246261,0.0110466503604777,0.0175763316047522,0.0125667481691221,0.0181879542614632
"g.103",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.49133546453357,0.0501973600447914,0.0268217796236547,0.0356013743758388,0.0297276620558681,0.0262128548762674,0.0225437614882772,0.0202312372167904,0.0205578024448481,0.0185332496432732,0.0193099884296652,0.0205037638850212,0.0145542350915167,0.0177330271132534,0.00439778727829914,0.000551183439185937,0.0212583827972974,0.00314084168456529,0.000920643257794546,0.015199100399392,0.00570367123428596,0.000837921939146805,0.00705982535503613,0.00130021428107424,0.00436345442428243,0.0195341190692584,0.000609779850779236,0.0061750373597793,0.00756573931718165,0.0117102165397445,0.00783722844083511,0.00710687851827466,0.00154657608471108,0.00154657608471108,0.0100398951396564,0.0100398951396564,0.00928618973198083,0.00280457964508215,0.0034594076706056,0.0034594076706056,0.0034594076706056,0.00560252889177966,0.00138478940928546,0.00642124952507051,0.00667184384833861
"g.104",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0580882692364566,0.00863939118782563,0.0269297316662583,0.0131434432181407,0.0112553308361313,0.0186104419902758,0.013473803427918,0.0418528532049181,0.0377366449609457,0.0393158673830741,0.0417429850380156,1.74117302520316e-05,0.036109676253254,0.00692151957503701,0.0127784254142038,0.000305783291850846,0.000131687619260923,0.00145700389288012,0.000219483344176678,0.0116869862608298,0.00126791250773699,0.0143997035645017,0.000872726942015131,0.00901172558396006,0.000263901786057481,0.00331855593173764,0.0126298658711171,0.015413645576347,3.22989138834894e-09,0.0159600825098226,0.0144938233700163,0.00616113583239291,0.00616113583239291,0.0204995158358112,0.0204995158358112,0.00124645172944463,0.00682215863349408,0.0258872255697079,0.0258872255697079,0.0258872255697079,0.0115346235309326,0.0026827678745524,0.0131223647637874,0.00822325604603212
"g.105",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.42010246805874,0.502188447495111,0.467531850589059,0.474096024575354,0.449705747853839,0.346313683439385,0.355445322859022,0.324738549769852,0.33736132485874,0.36599694333897,0.0418617862730924,0.0449183098884712,0.0046350165252017,0.283978863689649,0.0407804012365897,0.00709050121975656,0.00659547057758522,0.0168056078642333,0.041507020675811,0.0369894798742577,0.0495250003679988,0.081888660140898,0.00526404347593634,0.0422307775831566,0.103824575340535,0.124357778559528,0.116313878781659,0.0728039935348883,0.157297186942946,0.0624682747636914,0.0237180332727508,0.0237180332727508,0.00346501992477438,0.00346501992477438,0.0577067072575015,0.00521572833958445,0.00713802360571482,0.00713802360571482,0.00713802360571482,0.00119375309909967,0.135965841215982,0.0151056797483841,0.0175983479508408
"g.106",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.753411719957446,0.843103800173192,0.976634440794961,0.840423284694851,0.754597873625896,0.7667177928893,0.691579885401093,0.720407262929787,0.712941697111472,0.0223338955465075,0.0021448500051668,0.00752600455715245,0.193047921344376,0.0072738040321895,0.0139461408704711,0.0224198282762056,0.0027680819610363,0.00877562382673997,0.0188687675192835,0.00944735607713372,0.000536358666489332,0.0208197331365748,0.00857889113938701,0.0876538441991555,0.112337611518121,0.0674860890107112,0.00999942495486844,0.0757986083748236,0.0333691898536926,0.0108198105012766,0.0108198105012766,0.00373767558097605,0.00373767558097605,0.0308285525522591,0.0169251328462083,7.30765874885265e-06,7.30765874885265e-06,7.30765874885265e-06,0.00200534921350331,0.104418556184537,0.00805221536298513,0.000247318219017308
"g.107",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.771864583375192,0.736366205931258,0.633665867104255,0.568956909206136,0.578094847901258,0.521443844134753,0.543178544057816,0.576582742596682,0.0296683297543795,0.00847891823263507,0.00585605522455166,0.228534518716063,0.0173317648660165,0.0163836423422338,0.0279369905990123,0.00347329910877297,0.00723397830195629,0.0242498659813283,0.00422475919665293,3.27510461166606e-05,0.0276569175676416,0.00236177116846028,0.0718562586362645,0.175253908328218,0.10420650456638,0.0219980035453516,0.104385103693664,0.0442984633165744,0.0281443069631896,0.0281443069631896,3.87853681362519e-05,3.87853681362519e-05,0.0409236716717522,0.00427176002134617,0.00319325583625893,0.00319325583625893,0.00319325583625893,0.00899978425795896,0.112229910179668,0.00823289006093247,0.00179771310158642
"g.108",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.830211806529138,0.758511192855776,0.620155774403564,0.633891197577852,0.571952606672528,0.595889517900648,0.643438048845095,0.0247614537584748,0.038747153088254,1.32326790594424e-05,0.205828277668676,0.00902368956977272,0.0135245953666808,0.019788996088005,0.00428358259945191,0.00459491856388536,0.0140604137896607,0.0031649474838359,0.000199970686175477,0.0230827111307816,0.0134186450984318,0.166458800682353,0.209794787120595,0.143466157813883,0.0370571484441925,0.100625401514733,0.0369865753236687,0.0117989999682701,0.0117989999682701,0.0493911029790809,0.0493911029790809,0.0341698487046955,0.0014277723650189,0.0130225018652054,0.0130225018652054,0.0130225018652054,0.0165738996173823,0.154891341267026,0.00163939341844993,0.00765966643870866
