mrk_names,chrom,pos
JHI-Hv50k-2016-362460,5H,268.49042396946027
JHI-Hv50k-2016-363935,5H,268.49042396946027
JHI-Hv50k-2016-362994,5H,268.49042396946027
JHI-Hv50k-2016-365954,5H,269.25299182286204
JHI-Hv50k-2016-365782,5H,269.9867597436843
JHI-Hv50k-2016-364953,5H,269.9867597436843
JHI-Hv50k-2016-367779,5H,270.7875177358694
JHI-Hv50k-2016-365997,5H,270.7875177358694
JHI-Hv50k-2016-364522,5H,271.6275170229814
JHI-Hv50k-2016-363800,5H,272.52784215288096
JHI-Hv50k-2016-362998,5H,273.47902362801534
JHI-Hv50k-2016-362982,5H,273.47902362801534
JHI-Hv50k-2016-363055,5H,273.47902362801534
JHI-Hv50k-2016-363030,5H,273.47902362801534
JHI-Hv50k-2016-362999,5H,273.47902362801534
JHI-Hv50k-2016-362796,5H,273.47902362801534
JHI-Hv50k-2016-362791,5H,273.47902362801534
JHI-Hv50k-2016-362484,5H,273.47902362801534
JHI-Hv50k-2016-362630,5H,273.47902362801534
JHI-Hv50k-2016-362645,5H,273.47902362801534
JHI-Hv50k-2016-362587,5H,273.47902362801534
JHI-Hv50k-2016-362514,5H,274.73004054426144
JHI-Hv50k-2016-232582,5H,275.4057573539595
JHI-Hv50k-2016-364108,5H,276.84658773620754
M_E_94,5H,279.28237801423023
M_E_95,5H,282.89414645624646
M_E_96,5H,282.89414645624646
M_E_97,5H,286.85950308237386
M_E_147,5H,289.46283485027715
JHI-Hv50k-2016-492407,5H,357.5119825574705
JHI-Hv50k-2016-279552,5H,0
JHI-Hv50k-2016-279226,5H,0.6906643698132403
JHI-Hv50k-2016-279216,5H,0.6906643698132403
JHI-Hv50k-2016-279165,5H,0.6906643698132403
JHI-Hv50k-2016-278973,5H,2.0608702821881137
JHI-Hv50k-2016-278970,5H,2.0608702821881137
JHI-Hv50k-2016-278969,5H,2.0608702821881137
JHI-Hv50k-2016-278959,5H,2.0608702821881137
JHI-Hv50k-2016-278646,5H,3.8417053882954115
JHI-Hv50k-2016-278571,5H,4.807921070825778
JHI-Hv50k-2016-278561,5H,4.807921070825778
JHI-Hv50k-2016-278528,5H,5.772329644068508
M_E_60,5H,0
JHI-Hv50k-2016-282798,5H,0.6757168096979826
JHI-Hv50k-2016-282392,5H,1.3514336193959653
JHI-Hv50k-2016-282345,5H,1.3514336193959653
JHI-Hv50k-2016-282395,5H,1.3514336193959653
JHI-Hv50k-2016-282443,5H,4.171320973029575
JHI-Hv50k-2016-282389,5H,4.171320973029575
M_E_148,5H,0
M_E_145,6H,0
JHI-Hv50k-2016-369194,6H,2.9239111000034694
M_E_98,6H,2.9239111000034694
JHI-Hv50k-2016-369263,6H,3.751918974793675
JHI-Hv50k-2016-369259,6H,3.751918974793675
JHI-Hv50k-2016-369247,6H,3.751918974793675
JHI-Hv50k-2016-369006,6H,3.751918974793675
JHI-Hv50k-2016-368959,6H,3.751918974793675
JHI-Hv50k-2016-368931,6H,3.751918974793675
JHI-Hv50k-2016-368836,6H,3.751918974793675
JHI-Hv50k-2016-369729,6H,5.1482911761585735
JHI-Hv50k-2016-370046,6H,5.824007985856556
JHI-Hv50k-2016-368032,6H,6.499724795554538
JHI-Hv50k-2016-370551,6H,7.2205469994040925
JHI-Hv50k-2016-371329,6H,9.272246959846832
JHI-Hv50k-2016-371328,6H,9.272246959846832
JHI-Hv50k-2016-371331,6H,9.955580336254398
JHI-Hv50k-2016-371327,6H,9.955580336254398
JHI-Hv50k-2016-371659,6H,11.51220618535927
JHI-Hv50k-2016-371619,6H,12.412629832478055
JHI-Hv50k-2016-371606,6H,12.412629832478055
JHI-Hv50k-2016-371605,6H,12.412629832478055
JHI-Hv50k-2016-372009,6H,14.009406556241501
JHI-Hv50k-2016-372848,6H,16.698944415993616
JHI-Hv50k-2016-373104,6H,18.97319828914848
JHI-Hv50k-2016-373042,6H,18.97319828914848
JHI-Hv50k-2016-373534,6H,22.550719380165315
JHI-Hv50k-2016-373484,6H,23.226436189863296
JHI-Hv50k-2016-373482,6H,23.226436189863296
JHI-Hv50k-2016-373481,6H,23.226436189863296
JHI-Hv50k-2016-373560,6H,24.59664210223817
JHI-Hv50k-2016-373599,6H,25.32170416355479
JHI-Hv50k-2016-373554,6H,25.32170416355479
JHI-Hv50k-2016-373816,6H,26.644033556590607
JHI-Hv50k-2016-373846,6H,27.31990472239774
JHI-Hv50k-2016-373820,6H,27.31990472239774
JHI-Hv50k-2016-373811,6H,27.31990472239774
JHI-Hv50k-2016-373965,6H,27.995621532095722
JHI-Hv50k-2016-373963,6H,27.995621532095722
JHI-Hv50k-2016-374056,6H,28.671338341793707
JHI-Hv50k-2016-374006,6H,28.671338341793707
JHI-Hv50k-2016-375198,6H,31.491225695427314
JHI-Hv50k-2016-374480,6H,32.86143160780219
JHI-Hv50k-2016-374701,6H,33.53714841750017
JHI-Hv50k-2016-374485,6H,33.53714841750017
JHI-Hv50k-2016-374203,6H,34.21286522719816
JHI-Hv50k-2016-376061,6H,37.572090126581756
JHI-Hv50k-2016-376312,6H,37.572090126581756
JHI-Hv50k-2016-376166,6H,37.572090126581756
JHI-Hv50k-2016-377672,6H,40.04852384154009
JHI-Hv50k-2016-377667,6H,40.04852384154009
JHI-Hv50k-2016-377584,6H,40.04852384154009
JHI-Hv50k-2016-377329,6H,40.04852384154009
JHI-Hv50k-2016-377180,6H,40.04852384154009
JHI-Hv50k-2016-377929,6H,43.20871482592693
JHI-Hv50k-2016-377926,6H,43.20871482592693
JHI-Hv50k-2016-377995,6H,46.368905810313784
JHI-Hv50k-2016-378036,6H,49.94642690133062
JHI-Hv50k-2016-378180,6H,51.31663281370549
JHI-Hv50k-2016-378173,6H,51.31663281370549
JHI-Hv50k-2016-378409,6H,54.155073601772955
JHI-Hv50k-2016-378854,6H,55.58937535990572
JHI-Hv50k-2016-378829,6H,55.58937535990572
JHI-Hv50k-2016-378864,6H,55.58937535990572
JHI-Hv50k-2016-378825,6H,55.58937535990572
JHI-Hv50k-2016-378880,6H,56.311838983062366
JHI-Hv50k-2016-379149,6H,56.995067832258606
JHI-Hv50k-2016-379147,6H,56.995067832258606
JHI-Hv50k-2016-379030,6H,56.995067832258606
JHI-Hv50k-2016-378987,6H,56.995067832258606
JHI-Hv50k-2016-379500,6H,56.995067832258606
M_E_99,6H,59.16596847538357
M_E_100,6H,59.95851595035281
JHI-Hv50k-2016-380143,6H,62.08952041244186
JHI-Hv50k-2016-380476,6H,62.08952041244186
JHI-Hv50k-2016-381219,6H,66.4483550910613
M_E_101,6H,70.14197150897367
JHI-Hv50k-2016-381395,6H,71.61844099383768
JHI-Hv50k-2016-381710,6H,72.29415780353567
JHI-Hv50k-2016-381578,6H,72.29415780353567
JHI-Hv50k-2016-382058,6H,72.96987461323366
JHI-Hv50k-2016-381977,6H,72.96987461323366
JHI-Hv50k-2016-381961,6H,72.96987461323366
JHI-Hv50k-2016-381960,6H,72.96987461323366
JHI-Hv50k-2016-381950,6H,72.96987461323366
JHI-Hv50k-2016-382069,6H,73.64559142293164
JHI-Hv50k-2016-383344,6H,75.01776248804312
JHI-Hv50k-2016-382223,6H,75.01776248804312
JHI-Hv50k-2016-382877,6H,75.69539060861857
JHI-Hv50k-2016-383145,6H,77.11295314674585
JHI-Hv50k-2016-382460,6H,78.70731705676765
JHI-Hv50k-2016-383529,6H,80.13190995449438
JHI-Hv50k-2016-384308,6H,86.74660875587229
JHI-Hv50k-2016-384979,6H,89.04894657644532
JHI-Hv50k-2016-496797,6H,90.55919572813251
JHI-Hv50k-2016-386764,6H,92.71178930551844
JHI-Hv50k-2016-386647,6H,92.71178930551844
JHI-Hv50k-2016-386247,6H,92.71178930551844
JHI-Hv50k-2016-385734,6H,92.71178930551844
JHI-Hv50k-2016-385516,6H,92.71178930551844
JHI-Hv50k-2016-385501,6H,92.71178930551844
JHI-Hv50k-2016-386662,6H,92.71178930551844
JHI-Hv50k-2016-386349,6H,92.71178930551844
JHI-Hv50k-2016-386133,6H,92.71178930551844
JHI-Hv50k-2016-386478,6H,92.71178930551844
JHI-Hv50k-2016-386912,6H,93.551084782211
JHI-Hv50k-2016-323289,6H,95.64867004200812
JHI-Hv50k-2016-389017,6H,95.64867004200812
JHI-Hv50k-2016-388916,6H,95.64867004200812
JHI-Hv50k-2016-387823,6H,95.64867004200812
JHI-Hv50k-2016-387296,6H,107.52943569574833
JHI-Hv50k-2016-111502,6H,124.15821509835413
JHI-Hv50k-2016-317105,6H,131.36655039281797
JHI-Hv50k-2016-389092,6H,131.36655039281797
JHI-Hv50k-2016-389223,6H,131.36655039281797
JHI-Hv50k-2016-389220,6H,131.36655039281797
JHI-Hv50k-2016-389120,6H,131.36655039281797
JHI-Hv50k-2016-389078,6H,131.36655039281797
JHI-Hv50k-2016-389066,6H,131.36655039281797
JHI-Hv50k-2016-389034,6H,131.36655039281797
JHI-Hv50k-2016-388853,6H,131.36655039281797
JHI-Hv50k-2016-388653,6H,131.36655039281797
JHI-Hv50k-2016-388395,6H,131.36655039281797
JHI-Hv50k-2016-388337,6H,131.36655039281797
JHI-Hv50k-2016-388150,6H,131.36655039281797
JHI-Hv50k-2016-387846,6H,131.36655039281797
JHI-Hv50k-2016-387837,6H,131.36655039281797
JHI-Hv50k-2016-387808,6H,131.36655039281797
JHI-Hv50k-2016-387740,6H,131.36655039281797
JHI-Hv50k-2016-387515,6H,131.36655039281797
JHI-Hv50k-2016-387142,6H,131.36655039281797
JHI-Hv50k-2016-387087,6H,131.36655039281797
JHI-Hv50k-2016-388539,6H,131.36655039281797
JHI-Hv50k-2016-388995,6H,131.36655039281797
JHI-Hv50k-2016-388962,6H,131.36655039281797
JHI-Hv50k-2016-422311,6H,133.20900208235386
M_E_104,6H,133.20900208235386
M_E_103,6H,133.20900208235386
M_E_102,6H,133.20900208235386
M_E_105,6H,134.8511886575974
JHI-Hv50k-2016-399160,6H,136.93764290432244
JHI-Hv50k-2016-399074,6H,136.93764290432244
JHI-Hv50k-2016-400782,6H,139.2984481397618
JHI-Hv50k-2016-400774,6H,139.2984481397618
JHI-Hv50k-2016-400736,6H,139.2984481397618
JHI-Hv50k-2016-403454,6H,140.89867988225848
JHI-Hv50k-2016-402969,6H,140.89867988225848
JHI-Hv50k-2016-402862,6H,140.89867988225848
JHI-Hv50k-2016-402835,6H,140.89867988225848
JHI-Hv50k-2016-404362,6H,140.89867988225848
JHI-Hv50k-2016-403455,6H,142.26888579463332
JHI-Hv50k-2016-403497,6H,142.26888579463332
JHI-Hv50k-2016-401965,6H,143.87474888383366
JHI-Hv50k-2016-402178,6H,143.87474888383366
JHI-Hv50k-2016-401495,6H,143.87474888383366
M_E_107,6H,143.87474888383366
M_E_106,6H,145.39386307202133
JHI-Hv50k-2016-405857,6H,146.7898127986889
JHI-Hv50k-2016-406391,6H,148.18540757017828
JHI-Hv50k-2016-406622,6H,148.18540757017828
JHI-Hv50k-2016-406471,6H,148.18540757017828
JHI-Hv50k-2016-406413,6H,148.18540757017828
JHI-Hv50k-2016-406337,6H,148.18540757017828
JHI-Hv50k-2016-406973,6H,148.8615048638741
JHI-Hv50k-2016-408616,6H,150.94604508735037
JHI-Hv50k-2016-408756,6H,150.94604508735037
M_E_108,6H,151.6225861658238
JHI-Hv50k-2016-408471,6H,152.99364148329246
JHI-Hv50k-2016-408348,6H,153.6693601574904
JHI-Hv50k-2016-412772,6H,155.75401998613108
JHI-Hv50k-2016-412579,6H,156.42984984727102
JHI-Hv50k-2016-412578,6H,156.42984984727102
JHI-Hv50k-2016-412188,6H,157.1069194623388
M_E_109,6H,160.56550510655472
M_E_110,6H,172.30041886740835
JHI-Hv50k-2016-415435,6H,175.4299192677907
JHI-Hv50k-2016-415590,6H,176.12525024130915
JHI-Hv50k-2016-415524,6H,176.12525024130915
JHI-Hv50k-2016-415505,6H,176.12525024130915
JHI-Hv50k-2016-415478,6H,176.12525024130915
JHI-Hv50k-2016-415470,6H,176.12525024130915
JHI-Hv50k-2016-415468,6H,176.12525024130915
JHI-Hv50k-2016-415739,6H,176.82058121482763
JHI-Hv50k-2016-416172,6H,177.51840400072518
JHI-Hv50k-2016-416171,6H,177.51840400072518
JHI-Hv50k-2016-416166,6H,177.51840400072518
JHI-Hv50k-2016-416163,6H,177.51840400072518
JHI-Hv50k-2016-416162,6H,177.51840400072518
JHI-Hv50k-2016-416155,6H,177.51840400072518
JHI-Hv50k-2016-415723,6H,177.51840400072518
JHI-Hv50k-2016-415741,6H,177.51840400072518
JHI-Hv50k-2016-415738,6H,177.51840400072518
JHI-Hv50k-2016-415625,6H,178.269696679637
JHI-Hv50k-2016-415333,6H,179.1367465686752
JHI-Hv50k-2016-415318,6H,179.1367465686752
JHI-Hv50k-2016-415149,6H,180.6581772685
JHI-Hv50k-2016-415759,6H,183.55512333931406
JHI-Hv50k-2016-416857,6H,187.91006174864995
JHI-Hv50k-2016-416826,6H,187.91006174864995
JHI-Hv50k-2016-416814,6H,188.61711621725078
JHI-Hv50k-2016-418696,6H,194.62239025140158
M_E_111,6H,198.321413868483
JHI-Hv50k-2016-418841,6H,201.23886106165747
JHI-Hv50k-2016-419446,6H,202.7582582427753
JHI-Hv50k-2016-419189,6H,202.7582582427753
JHI-Hv50k-2016-419185,6H,202.7582582427753
JHI-Hv50k-2016-419178,6H,202.7582582427753
JHI-Hv50k-2016-419176,6H,202.7582582427753
JHI-Hv50k-2016-419063,6H,202.7582582427753
JHI-Hv50k-2016-419498,6H,202.7582582427753
JHI-Hv50k-2016-419748,6H,204.00083199830073
JHI-Hv50k-2016-419728,6H,204.00083199830073
JHI-Hv50k-2016-421119,6H,207.4013690632466
M_E_113,6H,210.9765493513793
M_E_112,6H,210.9765493513793
JHI-Hv50k-2016-420721,6H,214.58126453753525
JHI-Hv50k-2016-421691,6H,218.94009921615466
M_E_114,6H,222.45252150278512
M_E_115,6H,225.36324716042122
JHI-Hv50k-2016-422493,6H,229.80339565146858
JHI-Hv50k-2016-422310,6H,229.80339565146858
JHI-Hv50k-2016-423120,6H,232.91453674289895
JHI-Hv50k-2016-423113,6H,232.91453674289895
JHI-Hv50k-2016-423703,6H,233.78398039728177
JHI-Hv50k-2016-423895,6H,235.24829208655984
JHI-Hv50k-2016-423785,6H,235.24829208655984
JHI-Hv50k-2016-423834,6H,236.2638444936751
JHI-Hv50k-2016-423827,6H,236.2638444936751
JHI-Hv50k-2016-424446,6H,238.72814722706195
JHI-Hv50k-2016-424398,6H,238.72814722706195
JHI-Hv50k-2016-424303,6H,238.72814722706195
JHI-Hv50k-2016-424223,6H,238.72814722706195
JHI-Hv50k-2016-424258,6H,238.72814722706195
JHI-Hv50k-2016-424965,6H,241.16874335270467
JHI-Hv50k-2016-424936,6H,241.16874335270467
JHI-Hv50k-2016-425100,6H,241.85256575259632
JHI-Hv50k-2016-425180,6H,241.85256575259632
JHI-Hv50k-2016-425344,6H,241.85256575259632
JHI-Hv50k-2016-165984,6H,242.536388152488
JHI-Hv50k-2016-425690,6H,242.536388152488
JHI-Hv50k-2016-426840,6H,248.14416597088976
JHI-Hv50k-2016-306139,6H,248.14416597088976
JHI-Hv50k-2016-426839,6H,248.14416597088976
JHI-Hv50k-2016-426843,6H,248.14416597088976
JHI-Hv50k-2016-426825,6H,248.14416597088976
JHI-Hv50k-2016-427722,6H,252.18213316624954
JHI-Hv50k-2016-427573,6H,253.25322307366164
JHI-Hv50k-2016-427559,6H,253.25322307366164
JHI-Hv50k-2016-427554,6H,253.25322307366164
JHI-Hv50k-2016-428058,6H,254.30277964572394
JHI-Hv50k-2016-428483,6H,257.52980580818576
JHI-Hv50k-2016-428664,6H,258.2363126130678
JHI-Hv50k-2016-433420,6H,262.61715685597727
JHI-Hv50k-2016-430149,6H,265.8466161124129
JHI-Hv50k-2016-430061,6H,265.8466161124129
JHI-Hv50k-2016-432683,6H,273.7834707069086
JHI-Hv50k-2016-434620,6H,278.94882694098357
JHI-Hv50k-2016-434535,6H,278.94882694098357
JHI-Hv50k-2016-434164,6H,278.94882694098357
M_E_136,6H,0
JHI-Hv50k-2016-513535,7H,0
JHI-Hv50k-2016-513501,7H,1.6759117710918352
JHI-Hv50k-2016-513459,7H,1.6759117710918352
JHI-Hv50k-2016-513498,7H,1.6759117710918352
JHI-Hv50k-2016-513729,7H,2.762334995578652
JHI-Hv50k-2016-513701,7H,2.762334995578652
JHI-Hv50k-2016-515005,7H,6.517114814996462
JHI-Hv50k-2016-513101,7H,6.517114814996462
JHI-Hv50k-2016-512845,7H,6.517114814996462
JHI-Hv50k-2016-512801,7H,6.517114814996462
JHI-Hv50k-2016-512623,7H,7.398668254503605
JHI-Hv50k-2016-512541,7H,9.42260145100326
JHI-Hv50k-2016-512560,7H,10.098318260701243
JHI-Hv50k-2016-511926,7H,11.135571276085505
JHI-Hv50k-2016-511923,7H,11.135571276085505
JHI-Hv50k-2016-511767,7H,11.135571276085505
M_E_133,7H,15.180776924762837
M_E_131,7H,18.20721352689679
M_E_132,7H,22.494017750692677
JHI-Hv50k-2016-511004,7H,27.138658249773936
JHI-Hv50k-2016-510990,7H,28.141465871628476
JHI-Hv50k-2016-509843,7H,31.28180926491036
JHI-Hv50k-2016-509829,7H,31.28180926491036
JHI-Hv50k-2016-509793,7H,31.28180926491036
JHI-Hv50k-2016-509869,7H,32.11715350466159
JHI-Hv50k-2016-509794,7H,33.54373624685265
JHI-Hv50k-2016-509791,7H,33.54373624685265
JHI-Hv50k-2016-509453,7H,34.36822915473741
JHI-Hv50k-2016-510759,7H,35.09935468320647
JHI-Hv50k-2016-509454,7H,35.09935468320647
JHI-Hv50k-2016-509438,7H,35.09935468320647
JHI-Hv50k-2016-509490,7H,35.78088169178029
JHI-Hv50k-2016-509417,7H,37.16376678418648
JHI-Hv50k-2016-507349,7H,44.92629418596312
JHI-Hv50k-2016-507320,7H,44.92629418596312
JHI-Hv50k-2016-506674,7H,47.782756512141916
JHI-Hv50k-2016-506682,7H,47.782756512141916
JHI-Hv50k-2016-506681,7H,47.782756512141916
JHI-Hv50k-2016-506369,7H,52.78272949291555
JHI-Hv50k-2016-505095,7H,60.677109415228294
JHI-Hv50k-2016-504261,7H,61.61124866077066
JHI-Hv50k-2016-504257,7H,61.61124866077066
JHI-Hv50k-2016-503428,7H,64.49373090288637
JHI-Hv50k-2016-503319,7H,64.49373090288637
JHI-Hv50k-2016-502003,7H,65.16944771258436
JHI-Hv50k-2016-502179,7H,65.84516452228235
JHI-Hv50k-2016-501781,7H,65.84516452228235
JHI-Hv50k-2016-501571,7H,65.84516452228235
JHI-Hv50k-2016-501724,7H,65.84516452228235
JHI-Hv50k-2016-503621,7H,66.52139177339025
JHI-Hv50k-2016-503249,7H,66.52139177339025
JHI-Hv50k-2016-503618,7H,66.52139177339025
JHI-Hv50k-2016-503433,7H,66.52139177339025
JHI-Hv50k-2016-503425,7H,66.52139177339025
JHI-Hv50k-2016-501767,7H,67.89212250595723
JHI-Hv50k-2016-501287,7H,69.91841706436071
JHI-Hv50k-2016-501215,7H,69.91841706436071
JHI-Hv50k-2016-501212,7H,69.91841706436071
JHI-Hv50k-2016-501263,7H,69.91841706436071
JHI-Hv50k-2016-501144,7H,71.43177185992302
JHI-Hv50k-2016-501040,7H,73.64832985830624
M_E_130,7H,81.5928747170977
JHI-Hv50k-2016-500552,7H,85.65422523461075
JHI-Hv50k-2016-500064,7H,88.4534851088667
JHI-Hv50k-2016-500031,7H,88.4534851088667
JHI-Hv50k-2016-500018,7H,88.4534851088667
JHI-Hv50k-2016-499768,7H,90.98045718304807
JHI-Hv50k-2016-499461,7H,90.98045718304807
JHI-Hv50k-2016-499118,7H,90.98045718304807
JHI-Hv50k-2016-499116,7H,90.98045718304807
JHI-Hv50k-2016-499468,7H,92.43268266217224
JHI-Hv50k-2016-517034,7H,95.53534615777605
JHI-Hv50k-2016-498676,7H,99.7538240894388
JHI-Hv50k-2016-499413,7H,99.7538240894388
JHI-Hv50k-2016-498851,7H,99.7538240894388
JHI-Hv50k-2016-498817,7H,99.7538240894388
JHI-Hv50k-2016-498749,7H,99.7538240894388
JHI-Hv50k-2016-498725,7H,99.7538240894388
JHI-Hv50k-2016-498715,7H,99.7538240894388
JHI-Hv50k-2016-498714,7H,99.7538240894388
JHI-Hv50k-2016-498710,7H,99.7538240894388
JHI-Hv50k-2016-498707,7H,99.7538240894388
JHI-Hv50k-2016-498701,7H,99.7538240894388
JHI-Hv50k-2016-498689,7H,99.7538240894388
JHI-Hv50k-2016-498687,7H,99.7538240894388
JHI-Hv50k-2016-498669,7H,99.7538240894388
JHI-Hv50k-2016-498668,7H,99.7538240894388
JHI-Hv50k-2016-498663,7H,99.7538240894388
JHI-Hv50k-2016-498541,7H,99.7538240894388
JHI-Hv50k-2016-498891,7H,99.7538240894388
JHI-Hv50k-2016-498401,7H,102.72014219761616
JHI-Hv50k-2016-498295,7H,102.72014219761616
JHI-Hv50k-2016-498294,7H,102.72014219761616
JHI-Hv50k-2016-498292,7H,104.45041148296664
JHI-Hv50k-2016-498283,7H,104.45041148296664
JHI-Hv50k-2016-497775,7H,105.8428907244229
JHI-Hv50k-2016-497612,7H,107.86626383056708
JHI-Hv50k-2016-497567,7H,107.86626383056708
JHI-Hv50k-2016-487990,7H,110.70674644612656
JHI-Hv50k-2016-496720,7H,112.36073201803852
JHI-Hv50k-2016-496718,7H,112.36073201803852
JHI-Hv50k-2016-496334,7H,112.36073201803852
JHI-Hv50k-2016-496838,7H,113.47025936711813
JHI-Hv50k-2016-496332,7H,113.47025936711813
M_E_129,7H,115.55552584942068
JHI-Hv50k-2016-497396,7H,119.04832644165181
JHI-Hv50k-2016-495170,7H,122.54112703388296
JHI-Hv50k-2016-494939,7H,124.13074183593301
JHI-Hv50k-2016-494945,7H,125.12161909923825
JHI-Hv50k-2016-494920,7H,125.12161909923825
JHI-Hv50k-2016-495631,7H,125.12161909923825
JHI-Hv50k-2016-495926,7H,126.09960578732553
JHI-Hv50k-2016-495677,7H,126.09960578732553
JHI-Hv50k-2016-495566,7H,126.09960578732553
JHI-Hv50k-2016-495461,7H,126.09960578732553
JHI-Hv50k-2016-495457,7H,126.09960578732553
JHI-Hv50k-2016-495431,7H,126.09960578732553
JHI-Hv50k-2016-495494,7H,126.09960578732553
JHI-Hv50k-2016-495619,7H,126.09960578732553
JHI-Hv50k-2016-494676,7H,127.79585514151675
JHI-Hv50k-2016-495463,7H,127.79585514151675
JHI-Hv50k-2016-494520,7H,130.4296950661406
JHI-Hv50k-2016-494128,7H,133.21444230635078
JHI-Hv50k-2016-494038,7H,136.79309209455553
JHI-Hv50k-2016-494035,7H,136.79309209455553
JHI-Hv50k-2016-494034,7H,136.79309209455553
JHI-Hv50k-2016-494046,7H,136.79309209455553
JHI-Hv50k-2016-494044,7H,136.79309209455553
JHI-Hv50k-2016-493718,7H,138.60719179644957
M_E_128,7H,142.8013835574101
JHI-Hv50k-2016-445336,7H,157.42483183474596
JHI-Hv50k-2016-491719,7H,161.00235663181962
JHI-Hv50k-2016-491261,7H,163.0868968552959
JHI-Hv50k-2016-491296,7H,163.77002934634004
M_E_127,7H,168.9625499272624
JHI-Hv50k-2016-475638,7H,173.33216131011073
JHI-Hv50k-2016-216732,7H,174.0078781198087
JHI-Hv50k-2016-478267,7H,174.0078781198087
JHI-Hv50k-2016-483566,7H,174.0078781198087
JHI-Hv50k-2016-480145,7H,174.0078781198087
JHI-Hv50k-2016-479209,7H,174.0078781198087
JHI-Hv50k-2016-478155,7H,174.0078781198087
JHI-Hv50k-2016-478140,7H,174.0078781198087
JHI-Hv50k-2016-478027,7H,174.0078781198087
JHI-Hv50k-2016-477938,7H,174.0078781198087
JHI-Hv50k-2016-477622,7H,174.0078781198087
JHI-Hv50k-2016-477176,7H,174.0078781198087
JHI-Hv50k-2016-487043,7H,174.0078781198087
JHI-Hv50k-2016-483272,7H,174.0078781198087
JHI-Hv50k-2016-486462,7H,174.0078781198087
JHI-Hv50k-2016-483434,7H,174.0078781198087
JHI-Hv50k-2016-483370,7H,174.0078781198087
JHI-Hv50k-2016-483191,7H,174.0078781198087
JHI-Hv50k-2016-483131,7H,174.0078781198087
JHI-Hv50k-2016-483004,7H,174.0078781198087
JHI-Hv50k-2016-482917,7H,174.0078781198087
JHI-Hv50k-2016-482868,7H,174.0078781198087
JHI-Hv50k-2016-482729,7H,174.0078781198087
JHI-Hv50k-2016-482662,7H,174.0078781198087
JHI-Hv50k-2016-482651,7H,174.0078781198087
JHI-Hv50k-2016-482497,7H,174.0078781198087
JHI-Hv50k-2016-482275,7H,174.0078781198087
JHI-Hv50k-2016-482051,7H,174.0078781198087
JHI-Hv50k-2016-481987,7H,174.0078781198087
JHI-Hv50k-2016-481919,7H,174.0078781198087
JHI-Hv50k-2016-481749,7H,174.0078781198087
JHI-Hv50k-2016-481738,7H,174.0078781198087
JHI-Hv50k-2016-481538,7H,174.0078781198087
JHI-Hv50k-2016-481438,7H,174.0078781198087
JHI-Hv50k-2016-481258,7H,174.0078781198087
JHI-Hv50k-2016-480963,7H,174.0078781198087
JHI-Hv50k-2016-480876,7H,174.0078781198087
JHI-Hv50k-2016-480868,7H,174.0078781198087
JHI-Hv50k-2016-480850,7H,174.0078781198087
JHI-Hv50k-2016-480848,7H,174.0078781198087
JHI-Hv50k-2016-480841,7H,174.0078781198087
JHI-Hv50k-2016-480814,7H,174.0078781198087
JHI-Hv50k-2016-480771,7H,174.0078781198087
JHI-Hv50k-2016-480684,7H,174.0078781198087
JHI-Hv50k-2016-480557,7H,174.0078781198087
JHI-Hv50k-2016-480546,7H,174.0078781198087
JHI-Hv50k-2016-480176,7H,174.0078781198087
JHI-Hv50k-2016-480103,7H,174.0078781198087
JHI-Hv50k-2016-480045,7H,174.0078781198087
JHI-Hv50k-2016-479943,7H,174.0078781198087
JHI-Hv50k-2016-479764,7H,174.0078781198087
JHI-Hv50k-2016-479763,7H,174.0078781198087
JHI-Hv50k-2016-479756,7H,174.0078781198087
JHI-Hv50k-2016-479753,7H,174.0078781198087
JHI-Hv50k-2016-479518,7H,174.0078781198087
JHI-Hv50k-2016-479447,7H,174.0078781198087
JHI-Hv50k-2016-479383,7H,174.0078781198087
JHI-Hv50k-2016-479239,7H,174.0078781198087
JHI-Hv50k-2016-479151,7H,174.0078781198087
JHI-Hv50k-2016-479116,7H,174.0078781198087
JHI-Hv50k-2016-479018,7H,174.0078781198087
JHI-Hv50k-2016-478917,7H,174.0078781198087
JHI-Hv50k-2016-478809,7H,174.0078781198087
JHI-Hv50k-2016-478738,7H,174.0078781198087
JHI-Hv50k-2016-478689,7H,174.0078781198087
JHI-Hv50k-2016-478665,7H,174.0078781198087
JHI-Hv50k-2016-478345,7H,174.0078781198087
JHI-Hv50k-2016-478318,7H,174.0078781198087
JHI-Hv50k-2016-478260,7H,174.0078781198087
JHI-Hv50k-2016-478101,7H,174.0078781198087
JHI-Hv50k-2016-477881,7H,174.0078781198087
JHI-Hv50k-2016-477827,7H,174.0078781198087
JHI-Hv50k-2016-477532,7H,174.0078781198087
JHI-Hv50k-2016-477211,7H,174.0078781198087
JHI-Hv50k-2016-477141,7H,174.0078781198087
JHI-Hv50k-2016-475721,7H,174.0078781198087
JHI-Hv50k-2016-475700,7H,174.0078781198087
JHI-Hv50k-2016-482706,7H,174.68359492950665
JHI-Hv50k-2016-479451,7H,174.68359492950665
JHI-Hv50k-2016-487046,7H,176.05380084188153
JHI-Hv50k-2016-487045,7H,176.05380084188153
JHI-Hv50k-2016-453798,7H,176.05380084188153
JHI-Hv50k-2016-486996,7H,176.7295176515795
JHI-Hv50k-2016-487232,7H,177.40523446127747
JHI-Hv50k-2016-487074,7H,179.4774552104134
JHI-Hv50k-2016-487584,7H,181.57670998446585
