,chr,pos
JHI-Hv50k-2016-343989,L.15,170.629958848019
JHI-Hv50k-2016-344416,L.15,172.22270312128
JHI-Hv50k-2016-344270,L.15,172.22270312128
JHI-Hv50k-2016-344252,L.15,172.22270312128
JHI-Hv50k-2016-344250,L.15,172.22270312128
JHI-Hv50k-2016-344283,L.15,174.494326979524
JHI-Hv50k-2016-344492,L.15,178.188886409084
M_E_85,L.15,181.428837967496
M_E_86,L.15,184.064373271405
JHI-Hv50k-2016-345023,L.15,188.013493605923
JHI-Hv50k-2016-345007,L.15,188.013493605923
JHI-Hv50k-2016-344783,L.15,188.013493605923
JHI-Hv50k-2016-345308,L.15,189.441379307015
JHI-Hv50k-2016-345222,L.15,190.127109957865
M_E_87,L.15,191.497315870239
JHI-Hv50k-2016-148295,L.15,192.867521782614
JHI-Hv50k-2016-346493,L.15,192.867521782614
JHI-Hv50k-2016-346264,L.15,192.867521782614
JHI-Hv50k-2016-346190,L.15,192.867521782614
JHI-Hv50k-2016-346089,L.15,194.998287875453
JHI-Hv50k-2016-501430,L.15,197.770321528408
JHI-Hv50k-2016-346572,L.15,198.533807382904
JHI-Hv50k-2016-347304,L.15,201.036277807418
JHI-Hv50k-2016-347288,L.15,201.036277807418
JHI-Hv50k-2016-347269,L.15,201.036277807418
JHI-Hv50k-2016-348060,L.15,203.538748231932
JHI-Hv50k-2016-348014,L.15,203.538748231932
M_E_88,L.15,206.557419039353
JHI-Hv50k-2016-348257,L.15,210.282800007734
JHI-Hv50k-2016-348262,L.15,211.339287389493
JHI-Hv50k-2016-349816,L.15,213.935527281506
JHI-Hv50k-2016-349709,L.15,213.935527281506
JHI-Hv50k-2016-349695,L.15,213.935527281506
JHI-Hv50k-2016-349887,L.15,216.072585891404
JHI-Hv50k-2016-349922,L.15,216.748302701102
JHI-Hv50k-2016-349878,L.15,217.4240195108
JHI-Hv50k-2016-349626,L.15,218.099736320498
JHI-Hv50k-2016-349606,L.15,218.099736320498
M_E_139,L.15,220.919623674131
M_E_89,L.15,226.289328519882
M_E_90,L.15,227.600515515841
JHI-Hv50k-2016-370179,L.15,231.575491852731
JHI-Hv50k-2016-352383,L.15,232.368121227707
JHI-Hv50k-2016-352388,L.15,233.452677190461
JHI-Hv50k-2016-351253,L.15,234.450976262166
JHI-Hv50k-2016-418542,L.15,235.835416783144
JHI-Hv50k-2016-351024,L.15,236.511133592842
JHI-Hv50k-2016-351257,L.15,237.18685040254
JHI-Hv50k-2016-351251,L.15,237.18685040254
JHI-Hv50k-2016-351256,L.15,237.18685040254
JHI-Hv50k-2016-352657,L.15,238.557056314915
JHI-Hv50k-2016-353080,L.15,239.517729478861
JHI-Hv50k-2016-353447,L.15,240.598299958985
JHI-Hv50k-2016-354346,L.15,241.96850587136
JHI-Hv50k-2016-354871,L.15,241.96850587136
JHI-Hv50k-2016-354324,L.15,241.96850587136
JHI-Hv50k-2016-355145,L.15,244.053046094836
JHI-Hv50k-2016-355863,L.15,245.35935734399
JHI-Hv50k-2016-356258,L.15,245.35935734399
JHI-Hv50k-2016-357013,L.15,245.35935734399
JHI-Hv50k-2016-356505,L.15,245.35935734399
JHI-Hv50k-2016-356272,L.15,245.35935734399
M_E_91,L.15,245.35935734399
M_E_92,L.15,249.25552470172
M_E_93,L.15,250.750574234463
JHI-Hv50k-2016-357209,L.15,253.699629862978
JHI-Hv50k-2016-356913,L.15,253.699629862978
JHI-Hv50k-2016-357757,L.15,255.864364222546
JHI-Hv50k-2016-357721,L.15,255.864364222546
JHI-Hv50k-2016-359473,L.15,262.023201636325
JHI-Hv50k-2016-359470,L.15,262.023201636325
JHI-Hv50k-2016-359873,L.15,263.308742347747
JHI-Hv50k-2016-359874,L.15,263.308742347747
JHI-Hv50k-2016-359870,L.15,263.308742347747
JHI-Hv50k-2016-362394,L.15,267.708750537213
JHI-Hv50k-2016-362392,L.15,267.708750537213
JHI-Hv50k-2016-362460,L.15,268.49042396946
JHI-Hv50k-2016-363935,L.15,268.49042396946
JHI-Hv50k-2016-362994,L.15,268.49042396946
JHI-Hv50k-2016-365954,L.15,269.252991822862
JHI-Hv50k-2016-365782,L.15,269.986759743684
JHI-Hv50k-2016-364953,L.15,269.986759743684
JHI-Hv50k-2016-367779,L.15,270.787517735869
JHI-Hv50k-2016-365997,L.15,270.787517735869
JHI-Hv50k-2016-364522,L.15,271.627517022981
JHI-Hv50k-2016-363800,L.15,272.527842152881
JHI-Hv50k-2016-362998,L.15,273.479023628015
JHI-Hv50k-2016-362982,L.15,273.479023628015
JHI-Hv50k-2016-363055,L.15,273.479023628015
JHI-Hv50k-2016-363030,L.15,273.479023628015
JHI-Hv50k-2016-362999,L.15,273.479023628015
JHI-Hv50k-2016-362796,L.15,273.479023628015
JHI-Hv50k-2016-362791,L.15,273.479023628015
JHI-Hv50k-2016-362484,L.15,273.479023628015
JHI-Hv50k-2016-362630,L.15,273.479023628015
JHI-Hv50k-2016-362645,L.15,273.479023628015
JHI-Hv50k-2016-362587,L.15,273.479023628015
JHI-Hv50k-2016-362514,L.15,274.730040544261
JHI-Hv50k-2016-232582,L.15,275.405757353959
JHI-Hv50k-2016-364108,L.15,276.846587736208
M_E_94,L.15,279.28237801423
M_E_95,L.15,282.894146456246
M_E_96,L.15,282.894146456246
M_E_97,L.15,286.859503082374
M_E_147,L.15,289.462834850277
JHI-Hv50k-2016-492407,L.15,357.511982557471
JHI-Hv50k-2016-225426,L.16,0
JHI-Hv50k-2016-225326,L.16,0
JHI-Hv50k-2016-225192,L.16,0
JHI-Hv50k-2016-223743,L.16,7.43962959574896
JHI-Hv50k-2016-223930,L.16,8.44909805357544
JHI-Hv50k-2016-223558,L.16,8.44909805357544
JHI-Hv50k-2016-223079,L.16,9.19884573355522
JHI-Hv50k-2016-222723,L.16,11.2053013645224
JHI-Hv50k-2016-222146,L.16,11.2053013645224
JHI-Hv50k-2016-222101,L.16,11.2053013645224
JHI-Hv50k-2016-222988,L.16,11.8810181742203
JHI-Hv50k-2016-222987,L.16,11.8810181742203
JHI-Hv50k-2016-222985,L.16,11.8810181742203
JHI-Hv50k-2016-222976,L.16,11.8810181742203
JHI-Hv50k-2016-222380,L.16,11.8810181742203
JHI-Hv50k-2016-222375,L.16,11.8810181742203
JHI-Hv50k-2016-221993,L.16,11.8810181742203
M_E_54,L.16,13.2707033162537
JHI-Hv50k-2016-245220,L.17,0
JHI-Hv50k-2016-382077,L.17,0
JHI-Hv50k-2016-245070,L.17,1.87148788461455
JHI-Hv50k-2016-244979,L.17,1.87148788461455
JHI-Hv50k-2016-244517,L.17,1.87148788461455
JHI-Hv50k-2016-245279,L.17,1.87148788461455
JHI-Hv50k-2016-244516,L.17,1.87148788461455
JHI-Hv50k-2016-241967,L.17,3.40366577244314
JHI-Hv50k-2016-241134,L.17,3.40366577244314
JHI-Hv50k-2016-240736,L.17,3.40366577244314
M_E_59,L.17,7.76250045106258
JHI-Hv50k-2016-232659,L.17,22.8604016218626
JHI-Hv50k-2016-232627,L.17,24.9449418453389
JHI-Hv50k-2016-232625,L.17,24.9449418453389
JHI-Hv50k-2016-232227,L.17,29.1343040204702
M_E_57,L.17,30.6898848749577
M_E_58,L.17,30.6898848749577
JHI-Hv50k-2016-232109,L.17,32.4766433900042
JHI-Hv50k-2016-232106,L.17,32.4766433900042
JHI-Hv50k-2016-232100,L.17,32.4766433900042
JHI-Hv50k-2016-231992,L.17,32.4766433900042
JHI-Hv50k-2016-231991,L.17,32.4766433900042
JHI-Hv50k-2016-231960,L.17,32.4766433900042
JHI-Hv50k-2016-231956,L.17,32.4766433900042
JHI-Hv50k-2016-231926,L.17,32.4766433900042
JHI-Hv50k-2016-231843,L.17,33.9755962588265
JHI-Hv50k-2016-231761,L.17,33.9755962588265
JHI-Hv50k-2016-231654,L.17,37.5531173498434
JHI-Hv50k-2016-231652,L.17,37.5531173498434
JHI-Hv50k-2016-231560,L.17,39.5900441589038
JHI-Hv50k-2016-231558,L.17,39.5900441589038
JHI-Hv50k-2016-231550,L.17,39.5900441589038
JHI-Hv50k-2016-231316,L.17,43.83025816932
JHI-Hv50k-2016-229564,L.17,59.0556949175118
M_E_56,L.17,64.5077179014633
JHI-Hv50k-2016-229426,L.17,68.2710180703899
JHI-Hv50k-2016-228937,L.17,69.9528582916553
JHI-Hv50k-2016-228676,L.17,71.9977464592595
JHI-Hv50k-2016-228669,L.17,71.9977464592595
JHI-Hv50k-2016-228680,L.17,71.9977464592595
JHI-Hv50k-2016-228570,L.17,74.1039510811492
JHI-Hv50k-2016-228563,L.17,75.1091854174294
JHI-Hv50k-2016-228568,L.17,75.1091854174294
JHI-Hv50k-2016-228301,L.17,85.2587379199444
JHI-Hv50k-2016-228296,L.17,85.2587379199444
JHI-Hv50k-2016-227713,L.17,88.5910531788343
JHI-Hv50k-2016-227729,L.17,89.2667699885323
JHI-Hv50k-2016-227802,L.17,90.6392987158906
JHI-Hv50k-2016-227912,L.17,92.0127762340253
JHI-Hv50k-2016-228055,L.17,94.2848022256242
JHI-Hv50k-2016-227709,L.17,96.238109914084
JHI-Hv50k-2016-227194,L.17,98.3060313622164
JHI-Hv50k-2016-227400,L.17,99.004696063411
JHI-Hv50k-2016-227212,L.17,99.004696063411
JHI-Hv50k-2016-226641,L.17,99.9941516851824
JHI-Hv50k-2016-226631,L.17,99.9941516851824
JHI-Hv50k-2016-394279,L.17,101.013187615129
JHI-Hv50k-2016-226115,L.17,102.745330283109
JHI-Hv50k-2016-225731,L.17,102.745330283109
JHI-Hv50k-2016-226481,L.17,103.620056377409
JHI-Hv50k-2016-226470,L.17,103.620056377409
JHI-Hv50k-2016-225938,L.17,103.620056377409
M_E_55,L.17,107.197577468425
JHI-Hv50k-2016-240143,L.18,0
JHI-Hv50k-2016-266659,L.19,0
JHI-Hv50k-2016-265464,L.19,2.58929072807313
JHI-Hv50k-2016-265719,L.19,2.58929072807313
JHI-Hv50k-2016-265718,L.19,2.58929072807313
JHI-Hv50k-2016-265729,L.19,2.58929072807313
JHI-Hv50k-2016-263069,L.19,7.59810479798588
JHI-Hv50k-2016-263068,L.19,7.59810479798588
JHI-Hv50k-2016-263067,L.19,7.59810479798588
JHI-Hv50k-2016-263064,L.19,7.59810479798588
JHI-Hv50k-2016-261365,L.19,16.4821473377612
JHI-Hv50k-2016-261643,L.19,17.1931859077149
JHI-Hv50k-2016-12853,L.2,0
JHI-Hv50k-2016-279552,L.20,0
JHI-Hv50k-2016-279226,L.20,0.69066436981324
JHI-Hv50k-2016-279216,L.20,0.69066436981324
JHI-Hv50k-2016-279165,L.20,0.69066436981324
JHI-Hv50k-2016-278973,L.20,2.06087028218811
JHI-Hv50k-2016-278970,L.20,2.06087028218811
JHI-Hv50k-2016-278969,L.20,2.06087028218811
JHI-Hv50k-2016-278959,L.20,2.06087028218811
JHI-Hv50k-2016-278646,L.20,3.84170538829541
JHI-Hv50k-2016-278571,L.20,4.80792107082578
JHI-Hv50k-2016-278561,L.20,4.80792107082578
JHI-Hv50k-2016-278528,L.20,5.77232964406851
JHI-Hv50k-2016-317761,L.21,0
M_E_60,L.22,0
JHI-Hv50k-2016-282798,L.22,0.675716809697983
JHI-Hv50k-2016-282392,L.22,1.35143361939597
JHI-Hv50k-2016-282345,L.22,1.35143361939597
JHI-Hv50k-2016-282395,L.22,1.35143361939597
JHI-Hv50k-2016-282443,L.22,4.17132097302957
JHI-Hv50k-2016-282389,L.22,4.17132097302957
M_E_119,L.23,0
JHI-Hv50k-2016-456593,L.23,4.52258423055281
JHI-Hv50k-2016-456985,L.23,5.46200982757024
JHI-Hv50k-2016-457721,L.23,7.6502763624544
JHI-Hv50k-2016-458777,L.23,10.4309370853393
JHI-Hv50k-2016-458086,L.23,11.1428365216585
JHI-Hv50k-2016-458411,L.23,11.8515859129978
JHI-Hv50k-2016-458084,L.23,11.8515859129978
JHI-Hv50k-2016-458631,L.23,11.8515859129978
JHI-Hv50k-2016-457722,L.23,12.8357203432404
JHI-Hv50k-2016-456942,L.23,14.6002093562836
JHI-Hv50k-2016-456555,L.23,15.4664313541364
JHI-Hv50k-2016-453342,L.23,25.9858842653897
JHI-Hv50k-2016-453425,L.23,25.9858842653897
JHI-Hv50k-2016-453335,L.23,25.9858842653897
JHI-Hv50k-2016-453327,L.23,25.9858842653897
JHI-Hv50k-2016-453326,L.23,25.9858842653897
JHI-Hv50k-2016-453317,L.23,25.9858842653897
JHI-Hv50k-2016-453316,L.23,25.9858842653897
JHI-Hv50k-2016-453315,L.23,25.9858842653897
JHI-Hv50k-2016-453012,L.23,25.9858842653897
JHI-Hv50k-2016-452991,L.23,25.9858842653897
JHI-Hv50k-2016-451988,L.23,32.5249747414561
M_E_118,L.23,34.4319238838962
M_E_117,L.23,38.5463682177915
JHI-Hv50k-2016-451314,L.23,42.2776827099947
JHI-Hv50k-2016-450765,L.23,44.2925898405261
JHI-Hv50k-2016-450275,L.23,50.3327811709586
JHI-Hv50k-2016-449990,L.23,54.1196540604258
JHI-Hv50k-2016-449256,L.23,55.5142989693386
JHI-Hv50k-2016-447751,L.23,57.8201538618132
JHI-Hv50k-2016-447752,L.23,59.4054133351761
JHI-Hv50k-2016-448089,L.23,59.4054133351761
JHI-Hv50k-2016-448891,L.23,60.3499916855984
JHI-Hv50k-2016-447324,L.23,62.3708036203396
JHI-Hv50k-2016-447146,L.23,62.3708036203396
JHI-Hv50k-2016-446917,L.23,62.3708036203396
JHI-Hv50k-2016-446461,L.23,63.4468294658628
JHI-Hv50k-2016-446009,L.23,63.4468294658628
JHI-Hv50k-2016-445179,L.23,63.4468294658628
JHI-Hv50k-2016-444853,L.23,63.4468294658628
JHI-Hv50k-2016-444808,L.23,63.4468294658628
JHI-Hv50k-2016-444292,L.23,64.4120261772215
JHI-Hv50k-2016-443609,L.23,64.4120261772215
JHI-Hv50k-2016-443476,L.23,64.4120261772215
JHI-Hv50k-2016-443526,L.23,65.3177402417294
JHI-Hv50k-2016-443481,L.23,65.3177402417294
JHI-Hv50k-2016-442440,L.23,66.4536558287719
JHI-Hv50k-2016-440921,L.23,68.2078457485793
JHI-Hv50k-2016-440902,L.23,68.2078457485793
JHI-Hv50k-2016-440888,L.23,68.2078457485793
JHI-Hv50k-2016-440881,L.23,68.2078457485793
JHI-Hv50k-2016-440879,L.23,68.2078457485793
JHI-Hv50k-2016-440878,L.23,68.2078457485793
JHI-Hv50k-2016-440885,L.23,68.2078457485793
JHI-Hv50k-2016-440612,L.23,70.6875883813088
JHI-Hv50k-2016-440728,L.23,71.7659336618301
JHI-Hv50k-2016-439749,L.23,72.7892517746158
JHI-Hv50k-2016-439748,L.23,72.7892517746158
JHI-Hv50k-2016-439545,L.23,72.7892517746158
JHI-Hv50k-2016-439996,L.23,74.5063567514905
JHI-Hv50k-2016-437996,L.23,77.4803984782513
JHI-Hv50k-2016-437598,L.23,77.4803984782513
JHI-Hv50k-2016-437597,L.23,77.4803984782513
JHI-Hv50k-2016-437197,L.23,77.4803984782513
JHI-Hv50k-2016-436469,L.23,77.4803984782513
JHI-Hv50k-2016-436250,L.23,77.4803984782513
JHI-Hv50k-2016-435274,L.23,77.4803984782513
JHI-Hv50k-2016-437051,L.23,78.9423593324747
M_E_116,L.23,81.8078605618874
JHI-Hv50k-2016-518089,L.24,0
JHI-Hv50k-2016-518416,L.24,3.96512575441597
JHI-Hv50k-2016-518465,L.24,3.96512575441597
JHI-Hv50k-2016-518669,L.24,3.96512575441597
JHI-Hv50k-2016-518726,L.24,3.96512575441597
JHI-Hv50k-2016-518794,L.24,3.96512575441597
JHI-Hv50k-2016-518799,L.24,3.96512575441597
JHI-Hv50k-2016-518814,L.24,3.96512575441597
M_E_136,L.25,0
M_E_137,L.26,0
M_E_142,L.27,0
M_E_146,L.28,0
M_E_148,L.29,0
M_E_145,L.3,0
JHI-Hv50k-2016-369194,L.3,2.92391110000347
M_E_98,L.3,2.92391110000347
JHI-Hv50k-2016-369263,L.3,3.75191897479367
JHI-Hv50k-2016-369259,L.3,3.75191897479367
JHI-Hv50k-2016-369247,L.3,3.75191897479367
JHI-Hv50k-2016-369006,L.3,3.75191897479367
JHI-Hv50k-2016-368959,L.3,3.75191897479367
JHI-Hv50k-2016-368931,L.3,3.75191897479367
JHI-Hv50k-2016-368836,L.3,3.75191897479367
JHI-Hv50k-2016-369729,L.3,5.14829117615857
JHI-Hv50k-2016-370046,L.3,5.82400798585656
JHI-Hv50k-2016-368032,L.3,6.49972479555454
JHI-Hv50k-2016-370551,L.3,7.22054699940409
JHI-Hv50k-2016-371329,L.3,9.27224695984683
JHI-Hv50k-2016-371328,L.3,9.27224695984683
JHI-Hv50k-2016-371331,L.3,9.9555803362544
JHI-Hv50k-2016-371327,L.3,9.9555803362544
JHI-Hv50k-2016-371659,L.3,11.5122061853593
JHI-Hv50k-2016-371619,L.3,12.4126298324781
JHI-Hv50k-2016-371606,L.3,12.4126298324781
JHI-Hv50k-2016-371605,L.3,12.4126298324781
JHI-Hv50k-2016-372009,L.3,14.0094065562415
JHI-Hv50k-2016-372848,L.3,16.6989444159936
JHI-Hv50k-2016-373104,L.3,18.9731982891485
JHI-Hv50k-2016-373042,L.3,18.9731982891485
JHI-Hv50k-2016-373534,L.3,22.5507193801653
JHI-Hv50k-2016-373484,L.3,23.2264361898633
JHI-Hv50k-2016-373482,L.3,23.2264361898633
JHI-Hv50k-2016-373481,L.3,23.2264361898633
JHI-Hv50k-2016-373560,L.3,24.5966421022382
JHI-Hv50k-2016-373599,L.3,25.3217041635548
JHI-Hv50k-2016-373554,L.3,25.3217041635548
JHI-Hv50k-2016-373816,L.3,26.6440335565906
JHI-Hv50k-2016-373846,L.3,27.3199047223977
JHI-Hv50k-2016-373820,L.3,27.3199047223977
JHI-Hv50k-2016-373811,L.3,27.3199047223977
JHI-Hv50k-2016-373965,L.3,27.9956215320957
JHI-Hv50k-2016-373963,L.3,27.9956215320957
JHI-Hv50k-2016-374056,L.3,28.6713383417937
JHI-Hv50k-2016-374006,L.3,28.6713383417937
JHI-Hv50k-2016-375198,L.3,31.4912256954273
JHI-Hv50k-2016-374480,L.3,32.8614316078022
JHI-Hv50k-2016-374701,L.3,33.5371484175002
JHI-Hv50k-2016-374485,L.3,33.5371484175002
JHI-Hv50k-2016-374203,L.3,34.2128652271982
JHI-Hv50k-2016-376061,L.3,37.5720901265818
JHI-Hv50k-2016-376312,L.3,37.5720901265818
JHI-Hv50k-2016-376166,L.3,37.5720901265818
JHI-Hv50k-2016-377672,L.3,40.0485238415401
JHI-Hv50k-2016-377667,L.3,40.0485238415401
JHI-Hv50k-2016-377584,L.3,40.0485238415401
JHI-Hv50k-2016-377329,L.3,40.0485238415401
JHI-Hv50k-2016-377180,L.3,40.0485238415401
JHI-Hv50k-2016-377929,L.3,43.2087148259269
JHI-Hv50k-2016-377926,L.3,43.2087148259269
JHI-Hv50k-2016-377995,L.3,46.3689058103138
JHI-Hv50k-2016-378036,L.3,49.9464269013306
JHI-Hv50k-2016-378180,L.3,51.3166328137055
JHI-Hv50k-2016-378173,L.3,51.3166328137055
JHI-Hv50k-2016-378409,L.3,54.155073601773
JHI-Hv50k-2016-378854,L.3,55.5893753599057
JHI-Hv50k-2016-378829,L.3,55.5893753599057
JHI-Hv50k-2016-378864,L.3,55.5893753599057
JHI-Hv50k-2016-378825,L.3,55.5893753599057
JHI-Hv50k-2016-378880,L.3,56.3118389830624
JHI-Hv50k-2016-379149,L.3,56.9950678322586
JHI-Hv50k-2016-379147,L.3,56.9950678322586
JHI-Hv50k-2016-379030,L.3,56.9950678322586
JHI-Hv50k-2016-378987,L.3,56.9950678322586
JHI-Hv50k-2016-379500,L.3,56.9950678322586
M_E_99,L.3,59.1659684753836
M_E_100,L.3,59.9585159503528
JHI-Hv50k-2016-380143,L.3,62.0895204124419
JHI-Hv50k-2016-380476,L.3,62.0895204124419
JHI-Hv50k-2016-381219,L.3,66.4483550910613
M_E_101,L.3,70.1419715089737
JHI-Hv50k-2016-381395,L.3,71.6184409938377
JHI-Hv50k-2016-381710,L.3,72.2941578035357
JHI-Hv50k-2016-381578,L.3,72.2941578035357
JHI-Hv50k-2016-382058,L.3,72.9698746132337
JHI-Hv50k-2016-381977,L.3,72.9698746132337
JHI-Hv50k-2016-381961,L.3,72.9698746132337
JHI-Hv50k-2016-381960,L.3,72.9698746132337
JHI-Hv50k-2016-381950,L.3,72.9698746132337
JHI-Hv50k-2016-382069,L.3,73.6455914229316
JHI-Hv50k-2016-383344,L.3,75.0177624880431
JHI-Hv50k-2016-382223,L.3,75.0177624880431
JHI-Hv50k-2016-382877,L.3,75.6953906086186
JHI-Hv50k-2016-383145,L.3,77.1129531467459
JHI-Hv50k-2016-382460,L.3,78.7073170567676
JHI-Hv50k-2016-383529,L.3,80.1319099544944
JHI-Hv50k-2016-23594,L.3,83.2740707484364
JHI-Hv50k-2016-384308,L.3,86.7466087558723
JHI-Hv50k-2016-384979,L.3,89.0489465764453
JHI-Hv50k-2016-496797,L.3,90.5591957281325
JHI-Hv50k-2016-386764,L.3,92.7117893055184
JHI-Hv50k-2016-386647,L.3,92.7117893055184
JHI-Hv50k-2016-386247,L.3,92.7117893055184
JHI-Hv50k-2016-385734,L.3,92.7117893055184
JHI-Hv50k-2016-385516,L.3,92.7117893055184
JHI-Hv50k-2016-385501,L.3,92.7117893055184
JHI-Hv50k-2016-386662,L.3,92.7117893055184
JHI-Hv50k-2016-386349,L.3,92.7117893055184
JHI-Hv50k-2016-386133,L.3,92.7117893055184
JHI-Hv50k-2016-386478,L.3,92.7117893055184
JHI-Hv50k-2016-386912,L.3,93.551084782211
JHI-Hv50k-2016-323289,L.3,95.6486700420081
JHI-Hv50k-2016-389017,L.3,95.6486700420081
JHI-Hv50k-2016-388916,L.3,95.6486700420081
JHI-Hv50k-2016-387823,L.3,95.6486700420081
JHI-Hv50k-2016-387296,L.3,107.529435695748
JHI-Hv50k-2016-111502,L.3,124.158215098354
JHI-Hv50k-2016-317105,L.3,131.366550392818
JHI-Hv50k-2016-389092,L.3,131.366550392818
JHI-Hv50k-2016-389223,L.3,131.366550392818
JHI-Hv50k-2016-389220,L.3,131.366550392818
JHI-Hv50k-2016-389120,L.3,131.366550392818
JHI-Hv50k-2016-389078,L.3,131.366550392818
JHI-Hv50k-2016-389066,L.3,131.366550392818
JHI-Hv50k-2016-389034,L.3,131.366550392818
JHI-Hv50k-2016-388853,L.3,131.366550392818
JHI-Hv50k-2016-388653,L.3,131.366550392818
JHI-Hv50k-2016-388395,L.3,131.366550392818
JHI-Hv50k-2016-388337,L.3,131.366550392818
JHI-Hv50k-2016-388150,L.3,131.366550392818
JHI-Hv50k-2016-387846,L.3,131.366550392818
JHI-Hv50k-2016-387837,L.3,131.366550392818
JHI-Hv50k-2016-387808,L.3,131.366550392818
JHI-Hv50k-2016-387740,L.3,131.366550392818
JHI-Hv50k-2016-387515,L.3,131.366550392818
JHI-Hv50k-2016-387142,L.3,131.366550392818
JHI-Hv50k-2016-387087,L.3,131.366550392818
JHI-Hv50k-2016-388539,L.3,131.366550392818
JHI-Hv50k-2016-388995,L.3,131.366550392818
JHI-Hv50k-2016-388962,L.3,131.366550392818
JHI-Hv50k-2016-422311,L.3,133.209002082354
M_E_104,L.3,133.209002082354
M_E_103,L.3,133.209002082354
M_E_102,L.3,133.209002082354
M_E_105,L.3,134.851188657597
JHI-Hv50k-2016-399160,L.3,136.937642904322
JHI-Hv50k-2016-399074,L.3,136.937642904322
JHI-Hv50k-2016-400782,L.3,139.298448139762
JHI-Hv50k-2016-400774,L.3,139.298448139762
JHI-Hv50k-2016-400736,L.3,139.298448139762
JHI-Hv50k-2016-403454,L.3,140.898679882258
JHI-Hv50k-2016-402969,L.3,140.898679882258
JHI-Hv50k-2016-402862,L.3,140.898679882258
JHI-Hv50k-2016-402835,L.3,140.898679882258
JHI-Hv50k-2016-404362,L.3,140.898679882258
JHI-Hv50k-2016-403455,L.3,142.268885794633
JHI-Hv50k-2016-403497,L.3,142.268885794633
JHI-Hv50k-2016-401965,L.3,143.874748883834
JHI-Hv50k-2016-402178,L.3,143.874748883834
JHI-Hv50k-2016-401495,L.3,143.874748883834
M_E_107,L.3,143.874748883834
M_E_106,L.3,145.393863072021
JHI-Hv50k-2016-405857,L.3,146.789812798689
JHI-Hv50k-2016-406391,L.3,148.185407570178
JHI-Hv50k-2016-406622,L.3,148.185407570178
JHI-Hv50k-2016-406471,L.3,148.185407570178
JHI-Hv50k-2016-406413,L.3,148.185407570178
JHI-Hv50k-2016-406337,L.3,148.185407570178
JHI-Hv50k-2016-406973,L.3,148.861504863874
JHI-Hv50k-2016-408616,L.3,150.94604508735
JHI-Hv50k-2016-408756,L.3,150.94604508735
M_E_108,L.3,151.622586165824
JHI-Hv50k-2016-408471,L.3,152.993641483292
JHI-Hv50k-2016-408348,L.3,153.66936015749
JHI-Hv50k-2016-412772,L.3,155.754019986131
JHI-Hv50k-2016-412579,L.3,156.429849847271
JHI-Hv50k-2016-412578,L.3,156.429849847271
JHI-Hv50k-2016-412188,L.3,157.106919462339
M_E_109,L.3,160.565505106555
M_E_110,L.3,172.300418867408
JHI-Hv50k-2016-415435,L.3,175.429919267791
JHI-Hv50k-2016-415590,L.3,176.125250241309
JHI-Hv50k-2016-415524,L.3,176.125250241309
JHI-Hv50k-2016-415505,L.3,176.125250241309
JHI-Hv50k-2016-415478,L.3,176.125250241309
JHI-Hv50k-2016-415470,L.3,176.125250241309
JHI-Hv50k-2016-415468,L.3,176.125250241309
JHI-Hv50k-2016-415739,L.3,176.820581214828
JHI-Hv50k-2016-416172,L.3,177.518404000725
JHI-Hv50k-2016-416171,L.3,177.518404000725
JHI-Hv50k-2016-416166,L.3,177.518404000725
JHI-Hv50k-2016-416163,L.3,177.518404000725
JHI-Hv50k-2016-416162,L.3,177.518404000725
JHI-Hv50k-2016-416155,L.3,177.518404000725
JHI-Hv50k-2016-415723,L.3,177.518404000725
JHI-Hv50k-2016-415741,L.3,177.518404000725
JHI-Hv50k-2016-415738,L.3,177.518404000725
JHI-Hv50k-2016-415625,L.3,178.269696679637
JHI-Hv50k-2016-415333,L.3,179.136746568675
JHI-Hv50k-2016-415318,L.3,179.136746568675
JHI-Hv50k-2016-415149,L.3,180.6581772685
JHI-Hv50k-2016-415759,L.3,183.555123339314
JHI-Hv50k-2016-416857,L.3,187.91006174865
JHI-Hv50k-2016-416826,L.3,187.91006174865
JHI-Hv50k-2016-416814,L.3,188.617116217251
JHI-Hv50k-2016-418696,L.3,194.622390251402
M_E_111,L.3,198.321413868483
JHI-Hv50k-2016-418841,L.3,201.238861061657
JHI-Hv50k-2016-419446,L.3,202.758258242775
JHI-Hv50k-2016-419189,L.3,202.758258242775
JHI-Hv50k-2016-419185,L.3,202.758258242775
JHI-Hv50k-2016-419178,L.3,202.758258242775
JHI-Hv50k-2016-419176,L.3,202.758258242775
JHI-Hv50k-2016-419063,L.3,202.758258242775
JHI-Hv50k-2016-419498,L.3,202.758258242775
JHI-Hv50k-2016-419748,L.3,204.000831998301
JHI-Hv50k-2016-419728,L.3,204.000831998301
JHI-Hv50k-2016-421119,L.3,207.401369063247
M_E_113,L.3,210.976549351379
M_E_112,L.3,210.976549351379
JHI-Hv50k-2016-420721,L.3,214.581264537535
JHI-Hv50k-2016-421691,L.3,218.940099216155
M_E_114,L.3,222.452521502785
M_E_115,L.3,225.363247160421
JHI-Hv50k-2016-422493,L.3,229.803395651469
JHI-Hv50k-2016-422310,L.3,229.803395651469
JHI-Hv50k-2016-423120,L.3,232.914536742899
JHI-Hv50k-2016-423113,L.3,232.914536742899
JHI-Hv50k-2016-423703,L.3,233.783980397282
JHI-Hv50k-2016-423895,L.3,235.24829208656
JHI-Hv50k-2016-423785,L.3,235.24829208656
