"genos","g","g.1","g.2","g.3","g.4","g.5","g.6","g.7","g.8","g.9","g.10","g.11","g.12","g.13","g.14","g.15","g.16","g.17","g.18","g.19","g.20","g.21","g.22","g.23","g.24","g.25","g.26","g.27","g.28","g.29","g.30","g.31","g.32","g.33","g.34","g.35","g.36","g.37","g.38","g.39","g.40","g.41","g.42","g.43","g.44","g.45","g.46","g.47","g.48","g.49","g.50","g.51","g.52","g.53","g.54","g.55","g.56","g.57","g.58","g.59","g.60","g.61","g.62","g.63","g.64","g.65","g.66","g.67","g.68","g.69","g.70","g.71","g.72","g.73","g.74","g.75","g.76","g.77","g.78","g.79","g.80","g.81","g.82","g.83","g.84","g.85","g.86","g.87","g.88","g.89","g.90","g.91","g.92","g.93","g.94","g.95","g.96","g.97","g.98","g.99","g.100","g.101","g.102","g.103","g.104","g.105","g.106","g.107","g.108","g.109","g.110","g.111","g.112","g.113","g.114","g.115","g.116","g.117","g.118","g.119","g.120","g.121","g.122","g.123","g.124","g.125","g.126","g.127","g.128","g.129","g.130","g.131","g.132","g.133","g.134","g.135","g.136","g.137","g.138","g.139","g.140","g.141","g.142","g.143","g.144","g.145","g.146","g.147","g.148","g.149","g.150","g.151","g.152","g.153","g.154","g.155","g.156","g.157","g.158","g.159","g.160","g.161","g.162","g.163"
"g.106",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.816183220439341,0.598931594821146,0.63243525413722,0.63243525413722,0.63243525413722,0.789895784881873,0.0233954771035327,0.789895784881873,0.411709824897272,0.411709824897272,0.127894682352951,0.441989896029794,0.107086412673114,0.045165339576063,0.045165339576063,0.356679746631657,0.107086412673114,0.0952961899546465,0.375039874106412,0.234714446874152,0.172835474741432,0.316478773008309,0.184693162276075,0.375043463551449,0.401647978880063,0.119806957335993,0.074226078830159,0.404836680583071,0.264539347509105,0.395208921758262,0.418388601593096,0.375125658634032,0.395208921758262,0.545297918654301,0.027798374713064,0.0545457403760477,0.0545457403760477,0.0545457403760477,0.0545457403760477,0.362137734067885,0.0483739304642577,0.00589594917659031,0.117673952044493,0.184693162276075,0.759750080894199,0.147575197294141,0.189627059576101,0.0132835950932564,0.431901350101066,0.125103161362603,0.159701068967529,0.316474998791402,0.278837468533191,0.0483739304642577,0.00589594917659031,0.45658944182229,0.51946140249792
"g.107",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.999333670803256,0.998921856711972,0.998921856711972,0.998921856711972,0.99892185671197,0.0233954771035327,0.99892185671197,0.558982941642585,0.558982941642585,0.273158027214505,0.330377052714719,0.0178171281944846,0.045165339576063,0.045165339576063,0.356679746631657,0.196454868110486,0.0130624112527577,0.375039874106412,0.107145539154186,0.172835474741432,0.316478773008309,0.0489595028634345,0.305651949608213,0.335166925211301,0.119806957335993,0.074226078830159,0.255959365178399,0.264539347509105,0.193436194643118,0.37456451046868,0.249972352027297,0.193436194643118,0.431059862314644,0.0625189999739297,0.159701068967529,0.159701068967529,0.159701068967529,0.159701068967529,0.17565752011323,0.0810744796904676,0.00589594917659031,0.117673952044493,0.0408886509828852,0.51946140249792,0.147575197294141,0.352555255342506,0.178778701326548,0.289727930688941,0.125103161362603,0.159701068967529,0.316474998791402,0.278837468533191,0.134971896370273,0.00589594917659031,0.45658944182229,0.759750080894199
"g.108",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.999140854567353,0.414055572726766,0.414055572726766,0.330217447680664,0.147849748633595,0.330217447680664,0.179836937279867,0.179836937279867,0.207068713561702,0.756203024263032,0.610424438819679,0.621242675404834,0.621242675404834,0.598969988083502,0.415563926135571,0.44715690385094,0.772453162121334,0.304152677696684,0.306647091916611,0.751151333198215,0.213341224263139,0.242307141799028,0.274546133727627,0.0389919105695077,0.147528211408466,0.350824818864062,0.121074840662681,0.225088405136564,0.0953710993633348,0.0453844532510034,0.225088405136564,0.00350996315393335,0.54551810833007,0.105743197905562,0.105743197905562,0.105743197905562,0.105743197905562,0.0854302995656195,0.0595984419031005,0.0994248756476239,0.0909548200684464,0.344290072617947,0.475929708498974,0.380322511331413,0.64617044127444,0.103536511821924,0.0994248756476239,0.0453844532510034,0.217560551523168,0.207068713561702,0.0259009005402332,0.198120493907482,0.0994248756476239,0.110614765557128,0.997385939305081
"g.109",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0203358751377678,0.0203358751377678,0.993126836538818,0.707208352780453,0.0403653158327051,0.0609302677385785,0.0609302677385785,0.1278466571598,0.998036239011092,0.998428991208872,0.998472630341959,0.998472630341959,0.724397497090829,0.998428991208872,0.998513910602987,0.99816715641035,0.617432004815941,0.523334728325703,0.99799066036098,0.278660266038714,0.166584322956719,0.00262715877758175,0.119156086644794,0.218630548780206,0.553387552604935,0.993126836538827,0.147656101536603,0.0562625737177636,0.0624705346684538,0.147656101536603,0.015951347830501,0.687622147538576,0.231541063713689,0.231541063713689,0.231541063713689,0.231541063713689,0.146576278194843,0.191790590133191,0.11553956600516,0.218732041868839,0.459166496329823,0.995770360946968,0.147887546118943,0.513350816586425,0.383804458815755,0.11553956600516,0.0624705346684538,0.231541063713689,0.564048829676438,0.0433369009158793,0.0301203743583483,0.573732571150392,0.0985302075761585,0.995770360946968
"g.110",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.999179323765829,0.999179323765828,0.998721271914199,0.999179323765828,0.85571392102529,0.85571392102529,0.782141524227279,0.665238011089332,0.53135161624835,0.51933466083148,0.51933466083148,0.448646235066645,0.0624717456500306,0.753441751086428,0.687622147538576,0.997885180473484,0.99656341826941,0.015951347830501,0.184938713519732,0.583424921906272,0.800708816036217,0.119156086644794,0.652816463021453,0.131919011268918,0.30027780381131,0.0927922671358026,0.371755853445336,0.624986027235989,0.0927922671358026,0.657908785642493,0.166584322956719,0.329402455657626,0.329402455657626,0.329402455657626,0.329402455657626,0.993971981082936,0.996765570135915,0.573732571150392,0.375315863461387,0.184938713519732,0.278636336301999,0.573732571150392,0.997144622618236,0.383804458815755,0.147887546118943,0.0624705346684538,0.231541063713689,0.707208352780453,0.278990075320076,0.353553784921849,0.292244993797454,0.592305459349866,0.995770360946968
"g.111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.999179323765828,0.998721271914199,0.999179323765828,0.85571392102529,0.85571392102529,0.782141524227279,0.665238011089332,0.53135161624835,0.51933466083148,0.51933466083148,0.448646235066645,0.0624717456500306,0.753441751086428,0.687622147538576,0.997885180473484,0.99656341826941,0.015951347830501,0.184938713519732,0.583424921906272,0.800708816036217,0.119156086644794,0.652816463021453,0.131919011268918,0.30027780381131,0.0927922671358026,0.371755853445336,0.624986027235989,0.0927922671358026,0.657908785642493,0.166584322956719,0.329402455657626,0.329402455657626,0.329402455657626,0.329402455657626,0.993971981082936,0.996765570135915,0.573732571150392,0.375315863461387,0.184938713519732,0.278636336301999,0.573732571150392,0.997144622618236,0.383804458815755,0.147887546118943,0.0624705346684538,0.231541063713689,0.707208352780453,0.278990075320076,0.353553784921849,0.292244993797454,0.592305459349866,0.995770360946968
"g.112",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.998721271914198,0.842493033764045,0.835280826789445,0.835280826789445,0.750800216732449,0.617295511606702,0.732107322290797,0.725237136514076,0.725237136514076,0.68482249876405,0.196567292105647,0.998553018218698,0.642788011824191,0.997885180473481,0.996563418269406,0.100264218243768,0.534390860693335,0.761877261724826,0.998830099836394,0.245351148747122,0.603162000037699,0.00800979914168202,0.360344905161557,0.308824878298053,0.281629012726076,0.571516486461075,0.308824878298053,0.60883783273797,0.285812661345197,0.996072478022179,0.996072478022179,0.996072478022179,0.996072478022179,0.993971981082929,0.996765570135913,0.513307773962994,0.996334312820703,0.534390860693335,0.175947529998611,0.513307773962994,0.997144622618228,0.295020975550279,0.513307773962994,0.142829352249975,0.121557809273562,0.998281709134704,0.587945486939815,0.26134554960131,0.191152633776736,0.997609334448282,0.995770360946959
"g.113",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.998721271914198,0.999253666993244,0.476926976495792,0.291417900781471,0.00335151082619118,0.179689914469049,0.218659812370202,0.218659812370202,0.0348834136214698,0.0624850767590019,0.136565826178721,0.0624815397727801,0.639355049235115,0.853738001908933,0.0270847092562085,0.0140451474043491,0.186049400488198,0.252495178650608,0.120283409510485,0.131975672045268,0.086403965351632,0.564048829676438,0.0435161509049553,0.0412523868905339,0.0232970051288138,0.0435161509049553,0.0270847092562085,0.0624815397727801,0.665402890324469,0.665402890324469,0.665402890324469,0.665402890324469,0.202311925559388,0.448508141893307,0.04114321397377,0.0624378863487187,0.0828570821934913,0.731835239023894,0.04114321397377,0.243304470758002,0.0444998853496637,0.127894890262655,0.372010924191966,0.501519399592798,0.41406680539121,0.262121921939358,0.38455540089997,0.603654323275019,0.241741244315123,0.597390764820392
"g.114",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.999154072189392,0.999154072189392,0.750800216732449,0.99803623901109,0.464410119411678,0.45066927352055,0.45066927352055,0.68482249876405,0.0818219126288209,0.718005269319876,0.99816715641035,0.997885180473481,0.996563418269406,0.100264218243768,0.0682312276647789,0.523957797333377,0.772011509180855,0.245351148747122,0.603162000037699,0.00800979914168202,0.200529038522997,0.308824878298053,0.641256199802707,0.997800587692419,0.308824878298053,0.997990660360976,0.285812661345197,0.234506855494992,0.234506855494992,0.234506855494992,0.234506855494992,0.993971981082929,0.996765570135913,0.997500667832297,0.285277088466136,0.534390860693335,0.995770360946959,0.513307773962994,0.997144622618228,0.295020975550279,0.0258390971877447,0.142658818995502,0.29755103232609,0.665119242032818,0.175820228801205,0.445759296369486,0.191152633776736,0.534390860693335,0.995770360946959
"g.115",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.653859333783953,0.302263786483931,0.464317889280182,0.437696067600657,0.4232781424654,0.4232781424654,0.117573340301334,0.249934654997728,0.605275205044126,0.250272175823008,0.998765662896665,0.997994272056277,0.213461171284271,0.347880188500343,0.333273649067976,0.361644327757847,0.0750744718076106,0.722394160064118,0.166702747225482,0.134607397532374,0.147607943122775,0.00461778367025376,0.400043780912828,0.147607943122775,0.38699764734387,0.333273649067976,0.464498338129304,0.464498338129304,0.464498338129304,0.464498338129304,0.997011377028842,0.998112249478924,0.998541258288553,0.500277858627726,0.67409464706127,0.153398979081669,0.659273967843393,0.998333467495285,0.447636062346038,0.292527427667764,0.399944517253147,0.139529733871618,0.765780862825113,0.234467425937495,0.224164089026843,0.433908236153888,0.134655617993478,0.153398979081669
"g.116",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.302263786483931,0.196725690283464,0.625009772041203,0.615395485410979,0.615395485410979,0.117573340301334,0.249934654997728,0.802766792770236,0.250272175823008,0.998765662896665,0.997994272056277,0.370974276768405,0.347880188500343,0.16652839652076,0.361644327757847,0.0750744718076106,0.722394160064118,0.027606207381232,0.134607397532374,0.147607943122775,0.00461778367025376,0.700177366895555,0.147607943122775,0.17841591776038,0.16652839652076,0.139529733871618,0.139529733871618,0.139529733871618,0.139529733871618,0.997011377028842,0.117749210964315,0.318242055318027,0.500277858627726,0.0221265694173949,0.997531437552039,0.150981597341663,0.998333467495285,0.507021271412654,0.318242055318027,0.100345290256927,0.139529733871618,0.0624231524349968,0.42311638136157,0.224164089026843,0.00926269269295756,0.134655617993478,0.997531437552039
"g.117",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.581597807876397,0.397204579212545,0.414153911536029,0.414153911536029,0.517472172646252,0.531257922454734,0.366560556244298,0.609315063979037,0.127895610912252,0.267505012272967,0.289293976598466,0.317567851791586,0.127904949750217,0.190201286137249,0.145387925671434,0.354081932783659,0.665036847120012,0.345968209471014,0.470692912087307,0.511463975731237,0.531297232554483,0.470692912087307,0.575635157015466,0.186049400488198,0.665402890324469,0.665402890324469,0.665402890324469,0.665402890324469,0.465595454419226,0.586517284332711,0.207289669409864,0.76739259961349,0.388619184890246,0.0985466595768413,0.360750633354608,0.279417174129178,0.761306317845527,0.147800822682024,0.156325758355844,0.128058090052764,0.41406680539121,0.278829382441948,0.589577569285253,0.0486733788670866,0.388619184890246,0.278709371057424
"g.118",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.999679335721701,0.999671112537287,0.999671112537287,0.869241729554616,0.865970823211891,0.858915235127319,0.880960349560151,0.999564340423572,0.999297303269412,0.458433429803017,0.534337537532598,0.375006462984469,0.425904122294935,0.341756683751971,0.603089826014659,0.6200684432052,0.00262715877946854,0.573821113808512,0.535619023020279,0.55316893707944,0.573821113808512,0.543723947962073,0.285798607316981,0.430216513897187,0.430216513897187,0.430216513897187,0.430216513897187,0.414684676144876,0.155224574401136,0.202119485350747,0.642593740855383,0.167435395651132,0.631650962057692,0.274690680870549,0.166508441663675,0.630742454614624,0.202119485350747,0.234044465529878,0.234827655754586,0.163018175986539,0.38623678379426,0.36972768191738,0.0570797493150054,0.236863753499683,0.263393740698973
"g.119",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.999667172554399,0.999667172554399,0.614043411267039,0.732117180862508,0.887199451258367,0.812582454734244,0.999651463742034,0.99943782864569,0.572728191001002,0.627454137544281,0.0715192985044772,0.0815393510408837,0.209495067617816,0.682455574626139,0.732082958740925,0.296915555667108,0.516064817693359,0.524331152370223,0.550032052932444,0.516064817693359,0.595295036486584,0.142820736077376,0.464482074548167,0.464482074548167,0.464482074548167,0.464482074548167,0.297487299869385,0.11755999050506,0.0624912356203515,0.714140062514225,0.103185433230201,0.567198495168195,0.403416295747986,0.335333084185884,0.706150435117061,0.0624912356203515,0.17509657620645,0.234840253439902,0.19645051789674,0.350933473938776,0.117573505935893,0.0260685326110197,0.184658229845049,0.134506544686884
"g.120",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.999830224844193,0.660632374642844,0.780186926442909,0.89035573962593,0.871806464149395,0.999661144110752,0.999453442576388,0.561773179947375,0.637791009038827,0.0277221429815331,0.0327530148290759,0.231901047972649,0.691279010794709,0.816945650796988,0.51933466083147,0.565767504360318,0.579438766735563,0.615406055590163,0.565767504360318,0.654776011333429,0.1666238763504,0.588112213379323,0.588112213379323,0.588112213379323,0.588112213379323,0.317329130997765,0.208069888972068,0.125763895023465,0.722089978278058,0.163761909258278,0.55610220795643,0.475519728726701,0.354173786162985,0.71440259010641,0.0385106337745215,0.153959110097486,0.256096589626844,0.218776137939453,0.334276670685742,0.142082904236382,0.0529727258222777,0.163761909258278,0.112316702459046
"g.121",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.660632374642844,0.780186926442909,0.89035573962593,0.871806464149395,0.999661144110752,0.999453442576388,0.561773179947375,0.637791009038827,0.0277221429815331,0.0327530148290759,0.231901047972649,0.691279010794709,0.816945650796988,0.51933466083147,0.565767504360318,0.579438766735563,0.615406055590163,0.565767504360318,0.654776011333429,0.1666238763504,0.588112213379323,0.588112213379323,0.588112213379323,0.588112213379323,0.317329130997765,0.208069888972068,0.125763895023465,0.722089978278058,0.163761909258278,0.55610220795643,0.475519728726701,0.354173786162985,0.71440259010641,0.0385106337745215,0.153959110097486,0.256096589626844,0.218776137939453,0.334276670685742,0.142082904236382,0.0529727258222777,0.163761909258278,0.112316702459046
"g.122",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.834601013204749,0.767814998771413,0.99968340803955,0.91503384099663,0.999421296248482,0.378993021020877,0.328650466335011,0.264662472633553,0.369834073916248,0.323083184072355,0.428141625062911,0.651592813762099,0.0853268534616798,0.527891186676441,0.497727819540334,0.487748786452443,0.527891186676441,0.538527199926087,0.264662472633553,0.738608001365698,0.738608001365698,0.738608001365698,0.738608001365698,0.0328975667047371,0.354527662616929,0.00225411806184527,0.411797737942844,0.204777135628779,0.437060475948766,0.251588508059141,0.31541000643953,0.547403223261532,0.251588508059141,0.121862387732458,0.527314835212629,0.0348834136215381,0.366779457765646,0.610824341661315,0.168390395751929,0.522880732840302,0.437060475948766
