"genos","g","g.1","g.2","g.3","g.4","g.5","g.6","g.7","g.8","g.9","g.10","g.11","g.12","g.13","g.14","g.15","g.16","g.17","g.18","g.19","g.20","g.21","g.22","g.23","g.24","g.25","g.26","g.27","g.28","g.29","g.30","g.31","g.32","g.33","g.34","g.35","g.36","g.37","g.38","g.39","g.40","g.41","g.42","g.43","g.44","g.45","g.46","g.47","g.48","g.49","g.50","g.51","g.52","g.53","g.54","g.55","g.56","g.57","g.58","g.59","g.60","g.61","g.62","g.63","g.64","g.65","g.66","g.67","g.68","g.69","g.70","g.71","g.72","g.73","g.74","g.75","g.76","g.77","g.78","g.79","g.80","g.81","g.82","g.83","g.84","g.85","g.86","g.87","g.88","g.89","g.90","g.91","g.92","g.93","g.94","g.95"
"g.51",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.999588185908716,0.99912489505602,0.55339352310774,0.390252364190044,0.448561845801467,0.0193895639952447,0.117689256598832,0.110668131135045,0.117689256598832,0.0808538726690946,0.0808538726690946,0.0641041223213994,0.0193895639952447,0.704305369163105,0.715582010816821,0.739200886312507,0.158750826540188,0.320732067628928,0.478936361419997,0.107308291191212,0.107308291191212,0.51946140249792,0.479175943578983,0.474914472184749,0.44856518033328,0.264539347509105,0.653271041130485,0.172835474741432,0.0129640314373961,0.348963137938235,0.999265369485935,0.609228937956275,0.653271041130485,0.59230595300862,0.55359304230982,0.565991402828527,0.826379625778316,0.573971421013077,0.375071012026739,0.759750080894199,0.351393709130889,0.998584050456918,0.46123424953134,0.330377341104595
"g.52",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.998999880064023,0.464437040389402,0.634161797979897,0.488666838221437,0.0907221835235437,0.181852029393522,0.175758024001011,0.181852029393522,0.147702884369448,0.147702884369448,0.132177884911483,0.0907221835235437,0.642046591950769,0.658721866075816,0.687969878992787,0.134670961744655,0.266399274983188,0.375199353414115,0.0626427598675119,0.0626427598675119,0.422684863066322,0.531127482289175,0.513122469625782,0.23296860007472,0.318439825688173,0.583244743366566,0.0625320641499188,0.408019766372413,0.296937903772462,0.999118459348649,0.531127482289175,0.583244743366566,0.592489277932081,0.464366251307078,0.479248723717896,0.791655563351614,0.573956820398794,0.250081252231413,0.998300860548302,0.219662986115525,0.998300860548301,0.482814621641086,0.19654218908049
"g.53",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.14953948375718,0.369761278413606,0.553387552604924,0.603266135468437,0.642646249962523,0.649190645709681,0.642646249962523,0.553387552604924,0.553387552604924,0.674966579587904,0.603266135468437,0.488215444024432,0.495035139707416,0.536919814948806,0.313197366703475,0.137777330085961,0.228399200505526,0.234877072558636,0.234877072558636,0.358846003714456,0.159672645403926,0.489537268901353,0.777115593099992,0.553387552604924,0.603266135468437,0.777115593099992,0.436343447502175,0.603000838607142,0.801636598840689,0.369753417393623,0.382600044805771,0.630378835728451,0.285720042515869,0.267404864786197,0.382720981491491,0.654228615750071,0.0475764878122089,0.0385921445779529,0.00669637334125805,0.351897859085021,0.223716205323256,0.00805406676109259
"g.54",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.651592813762096,0.553387552604924,0.603266135468437,0.285781397718744,0.257250354186071,0.285781397718744,0.107307257571867,0.107307257571867,0.0259020455568823,0.20624449707947,0.998381771950766,0.998381771950765,0.998381771950764,0.489807519257362,0.261262249260296,0.0739952503476111,0.0881809917693505,0.0881809917693505,0.45013095409108,0.107345665766574,0.23474027378373,0.55357652052475,0.131919011267448,0.228601921454661,0.777115593099992,0.248336980827816,0.20653725184003,0.489537268901353,0.404836680583136,0.998592933150929,0.507482179745497,0.107066229138842,0.175710882416627,0.801576724044958,0.423976532519899,0.166685021314982,0.0385921445779529,0.139559536810282,0.45972007286488,0.014782128504736,0.206459380445429
"g.55",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.314064053592553,0.265062916886946,0.338469340487862,0.323800644576093,0.338469340487862,0.172840806535116,0.172840806535116,0.398373611412464,0.509977242821106,0.804370452699433,0.799220613653764,0.815920798628272,0.22616153143595,0.179990395904038,0.0853928026654683,0.150742952362991,0.150742952362991,0.321145176170156,0.080830493572243,0.477182962092386,0.448621409495726,0.172840806535116,0.509977242821106,0.586463563697879,0.187369307923374,0.119142665901598,0.842452063952288,0.172819157679617,0.509977242821106,0.0871829791816229,0.117606373221275,0.080947058036936,0.755031489997049,0.0037584993746014,0.390136880986162,0.490830827293189,0.479273025652754,0.834414977260092,0.0871829791816229,0.477182962092386
"g.56",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.147849362517109,0.278839007833735,0.278282257755273,0.278839007833735,0.160475447941504,0.160475447941504,0.267568188888974,0.431842130215412,0.160537541785295,0.149099477116979,0.21935502290811,0.234560193425347,0.998103954907261,0.99694526068392,0.00262715877758175,0.00262715877758175,0.278636336301999,0.080853872669289,0.996072478022184,0.3644423080391,0.160475447941504,0.147849362517109,0.205489521029187,0.0133299680162091,0.305695625256455,0.996072478022184,0.218901962667214,0.00552219337003399,0.353581034851841,0.296915555666248,0.278887636324369,0.478765243956047,0.39528728079038,0.218732041868839,0.995770360946968,0.227807404155015,0.995826756134343,0.030225415740728,0.0778292555207057
"g.57",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.999545447354734,0.999544500111357,0.999545447354734,0.857983304346906,0.857983304346906,0.869904695145486,0.747589515890516,0.254198744432186,0.243758606688816,0.306369955320428,0.319607581266891,0.712615962691915,0.536500189690667,0.113363327351507,0.113363327351507,0.193436811233619,0.182822162228911,0.40495604674328,0.479634705144024,0.005522193370047,0.116152420287229,0.152392890852307,0.106964477110557,0.0745020049231375,0.997889461814566,0.019389563995046,0.116152420287229,0.0941058147471425,0.523959215410726,0.537165705051624,0.074472268417124,0.432101482119269,0.998030156081839,0.997727122275409,0.997945739521479,0.997757425656051,0.998981055267543,0.997889461814566
"g.58",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.999505281082936,0.999506309836939,0.999154072189393,0.999154072189393,0.882962533009936,0.871960329426654,0.326754524384056,0.318720047454828,0.37510444726937,0.387698924652612,0.741545101844083,0.5839124619045,0.0426028857730508,0.0426028857730508,0.153398979081669,0.117689256598784,0.464498338129304,0.0626118520795941,0.134607397532374,0.230713634460075,0.237311263870011,0.0623264674235555,0.166978207742608,0.997707755458413,0.0628651460023132,0.102596679492469,0.184624497873563,0.357369238158613,0.375219316346086,0.166759108166346,0.318121105385055,0.997860564310607,0.997531437552039,0.997768878999294,0.997564350227896,0.998893341380595,0.997707755458413
"g.59",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.999505281082936,0.999152309839789,0.999152309839789,0.877077692477585,0.875492373441284,0.337787496969469,0.328008024531413,0.38380667176098,0.402594052594203,0.747030858640045,0.589822479603716,0.0565796004859128,0.0565796004859128,0.14918890482208,0.132807607937592,0.472518534235011,0.0753853533033545,0.133147709156682,0.229942835107306,0.231919009728651,0.0572414423348885,0.179297381689246,0.997685950695676,0.0758804013580158,0.101006448393797,0.175761006874799,0.368941197003271,0.386790405084722,0.178519946397547,0.308443695476057,0.997840213298056,0.997507955385237,0.997747655736632,0.997541181176518,0.998882815714159,0.997685950695676
"g.60",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.999154072189393,0.999154072189393,0.882962533009936,0.871960329426654,0.326754524384056,0.318720047454828,0.37510444726937,0.387698924652612,0.741545101844083,0.5839124619045,0.0426028857730508,0.0426028857730508,0.153398979081669,0.117689256598784,0.464498338129304,0.0626118520795941,0.134607397532374,0.230713634460075,0.237311263870011,0.0623264674235555,0.166978207742608,0.997707755458413,0.0628651460023132,0.102596679492469,0.184624497873563,0.357369238158613,0.375219316346086,0.166759108166346,0.318121105385055,0.997860564310607,0.997531437552039,0.997768878999294,0.997564350227896,0.998893341380595,0.997707755458413
"g.61",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.999179323765829,0.999140854567353,0.857983304346869,0.995067984522407,0.9950013356646,0.995417891025882,0.426054048938939,0.676390426071062,0.478765243956047,0.00262715877758175,0.00262715877758175,0.243937148282936,0.080853872669289,0.329402455657626,0.413732962587095,0.160475447941504,0.289768713090578,0.046561770426367,0.50626143098106,0.652816463021453,0.996072478022184,0.080853872669289,0.147849362517109,0.030225415740728,0.196474137105641,0.218794485164214,0.0131025555095857,0.147656101536603,0.996334312820705,0.995770360946968,0.996177211941595,0.995826756134343,0.998103954907261,0.996072478022184
"g.62",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.999140854567353,0.857983304346869,0.995067984522407,0.9950013356646,0.995417891025882,0.426054048938939,0.676390426071062,0.478765243956047,0.00262715877758175,0.00262715877758175,0.243937148282936,0.080853872669289,0.329402455657626,0.413732962587095,0.160475447941504,0.289768713090578,0.046561770426367,0.50626143098106,0.652816463021453,0.996072478022184,0.080853872669289,0.147849362517109,0.030225415740728,0.196474137105641,0.218794485164214,0.0131025555095857,0.147656101536603,0.996334312820705,0.995770360946968,0.996177211941595,0.995826756134343,0.998103954907261,0.996072478022184
"g.63",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.869904695145473,0.388643427380879,0.380756876907083,0.432137943045001,0.304152677696684,0.529851872082496,0.620820628228823,0.269445011145523,0.269445011145523,0.23018659890444,0.147675806396256,0.513435863372698,0.0755418253554006,0.267568188888974,0.218673011870394,0.191026841853548,0.0260058138105447,0.242385518132974,0.997572657926144,0.147675806396256,0.088607447667555,0.110528469692157,0.22089435074236,0.24253704054578,0.242662642334531,0.225088405136564,0.545942445105787,0.997385939305081,0.997637387048113,0.483602170033609,0.764608135029535,0.997572657926144
"g.64",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.254198744432186,0.243758606688816,0.306369955320428,0.319607581266891,0.998981055267543,0.998358442705477,0.10755952066702,0.10755952066702,0.0592552914213886,0.019389563995046,0.997889461814566,0.152392890852307,0.005522193370047,0.242389325964816,0.293694758901857,0.106964477110557,0.0745020049231375,0.997889461814566,0.019389563995046,0.116152420287229,0.138336814143638,0.286062638699319,0.305895552576057,0.074472268417124,0.0529604656903126,0.998030156081839,0.997727122275409,0.997945739521479,0.997757425656051,0.998981055267543,0.997889461814566
"g.65",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.999467782774918,0.999460590650255,0.998692969652542,0.249722946424377,0.395430614307107,0.121013044538542,0.121013044538542,0.116313306364985,0.159969860724298,0.0393858380564275,0.547821648540154,0.0396634550052744,0.254198744432292,0.159897562073397,0.293088140929373,0.503847679331054,0.435349503756897,0.323896234531135,0.086706474944437,0.306003113641513,0.499861887913093,0.486662576068162,0.30173960094113,0.351313106852627,0.199504010949315,0.116313306364985,0.209189017220123,0.114000756219245,0.398426654456701,0.212681156721011
"g.66",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.999460590650255,0.998692969652541,0.258777131639039,0.401782225815792,0.129423520673872,0.129423520673872,0.12029390075052,0.147675806396256,0.0262522539934278,0.573962598409473,0.149099477116944,0.243758606688866,0.148004522905638,0.282513186946746,0.495039059528431,0.441279003498699,0.331436033010187,0.088607447667555,0.29463818621127,0.488622742822543,0.475509594525717,0.28233667686604,0.340148124086848,0.204514440753088,0.12029390075052,0.214126791555666,0.118168677868702,0.40720804373436,0.217560551523168
"g.67",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.99869296965254,0.32057317806741,0.451663909676124,0.0692075173981687,0.0692075173981687,0.0927547687888951,0.0194223928818504,0.107524305490519,0.219217079766149,0.107115532458258,0.306369955320462,0.0465926831545083,0.0132631800933976,0.305671867668091,0.385259069914717,0.264694585864153,0.0741669442887932,0.137633451324639,0.374810622843738,0.358778528212909,0.232480131161819,0.193278879063399,0.166580707714547,0.0927547687888951,0.176385058499405,0.0905091694389924,0.32057317806741,0.180258097425738
"g.68",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.999579361685376,0.839735034403971,0.509011844561362,0.509011844561362,0.556341419330333,0.489813895549933,0.587981662511549,0.63928579445647,0.278990075319809,0.0389011080510573,0.459258143010054,0.544429406503358,0.465844322993977,0.587981662511549,0.399055563448505,0.679181243574422,0.303606576367851,0.0108843130501425,0.0383425756983612,0.679684178275625,0.162650177652897,0.28560173228507,0.0580911105883955,0.241943919579981,0.125157536529751,0.122073979592649,0.234682346078177
"g.69",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.909415471766605,0.0763991776872007,0.0763991776872007,0.204077404074982,0.461234249531097,0.534032424751886,0.0830165265985336,0.184688614135486,0.425635990055781,0.184771379268249,0.313377958564313,0.396061139022848,0.0765131392706477,0.0301895068752698,0.138336814143942,0.269125484203372,0.187200875395646,0.137876115061135,0.281501798151894,0.235898429999534,0.0217783430132657,0.204077404074982,0.0734444173791175,0.589622565803986,0.197297375652383,0.0682604055063397
"g.70",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.379513818734089,0.379513818734089,0.190132567269264,0.0194922332340804,0.154094777537236,0.478641722143427,0.342269365944085,0.074472268417124,0.218845649986843,0.107091448258856,0.0450346534732588,0.154094777537236,0.183029583837376,0.122637624573642,0.425424205398812,0.374937115080079,0.465754383950714,0.122771011306291,0.327862801656971,0.210534853976306,0.0892194976465695,0.261468549000187,0.0511165114862426,0.184770596399283,0.248139143882114
"g.71",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.999727100175847,0.381739528950484,0.667620842635245,0.043527307122835,0.66519102906918,0.998036239011092,0.702272962583666,0.497875701062294,0.576947062773053,0.404691130030316,0.043527307122835,0.107308291191212,0.107559520666323,0.353439278643173,0.129537458205095,0.175908120695393,0.106955200003844,0.22228064597511,0.680851636783535,0.0180102423670327,0.760631629633719,0.188164510113236,0.359384282885655,0.772003582384264
"g.72",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.381739528950484,0.667620842635245,0.043527307122835,0.66519102906918,0.998036239011092,0.702272962583666,0.497875701062294,0.576947062773053,0.404691130030316,0.043527307122835,0.107308291191212,0.107559520666323,0.353439278643173,0.129537458205095,0.175908120695393,0.106955200003844,0.22228064597511,0.680851636783535,0.0180102423670327,0.760631629633719,0.188164510113236,0.359384282885655,0.772003582384264
"g.73",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.207986165520858,0.176087612947657,0.639466731597961,0.395149403715272,0.0592552914213796,0.639466731597961,0.696504681569415,0.786450211553068,0.243346452978939,0.434380526397862,0.731288635969387,0.80126367215298,0.711334948120319,0.703950610168041,0.392861193931296,0.814088382864262,0.230792438017859,0.556142744334021,0.144445753228049,0.254579406828615,0.498255072366034,0.148707791340856
"g.74",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.999265369485935,0.804979904742542,0.609327875031861,0.998768800985021,0.414200640140371,0.342134764730942,0.536874574110399,0.159701068967529,0.218699198149488,0.34628739969434,0.568858678460433,0.296907608487454,0.278877376794072,0.131973956472251,0.395208921758262,0.509752436627723,0.278716051686903,0.565225071336454,0.0881070885743251,0.388634245029294,0.474914472184749
"g.75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.665079769992616,0.0778292555207722,0.997889461814566,0.665079769992616,0.718013641514891,0.442088864066589,0.0339614975333071,0.10687827298786,0.0438506900644454,0.534032424751798,0.387765501724937,0.404813937643907,0.107448161188613,0.512849574623583,0.286001503153018,0.176087612947643,0.256367245665986,0.187536685965209,0.0765131392708038,0.0339614975333071
"g.76",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3644423080391,0.479634705143994,0.76172438754902,0.665302700183617,0.707018145738424,0.998898094142723,0.99918019878918,0.998153263565703,0.69429536028692,0.598274974902767,0.609430123465785,0.739960519046824,0.467314875659118,0.687733691286059,0.639466731598205,0.676167133947321,0.997876075685376,0.676556986048276,0.665079769992705
"g.77",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.147849362517109,0.205489521029187,0.0133299680162091,0.305695625256455,0.329402455657626,0.609327875031861,0.00552219337003399,0.030225415740728,0.53135161624835,0.51933466083148,0.478765243956047,0.0927922671358026,0.218732041868839,0.278636336301999,0.114409184008495,0.288368834365093,0.030225415740728,0.0778292555207057
"g.78",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.479634705144024,0.998444833922223,0.998905587078204,0.40495604674328,0.346287399694342,0.116152420287229,0.425635990055803,0.791767003069558,0.786424111506134,0.415086489902916,0.193933555065643,0.998030156081839,0.193436811233619,0.997945739521479,0.367283162510847,0.712615962691915,0.997889461814566
"g.79",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.916404407091092,0.902485568057982,0.998898094142723,0.804979904742568,0.479634705143994,0.796285198941737,0.731965626554609,0.739430953619952,0.99890695500197,0.573952125350982,0.687733691286059,0.639466731598205,0.676167133947321,0.997876075685376,0.676556986048276,0.665079769992705
"g.80",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.999562447528009,0.999072066673717,0.835728402021094,0.561106526657178,0.485133210952454,0.661755634987177,0.671125581996429,0.998894604281287,0.372076543956687,0.737008784594556,0.696504681569413,0.72778827577836,0.998211432156107,0.727701737050227,0.718013641514903
